t,dq_left_hip_pitch_joint,dq_left_hip_roll_joint,dq_left_hip_yaw_joint,dq_left_knee_joint,dq_left_ankle_pitch_joint,dq_left_ankle_roll_joint,dq_right_hip_pitch_joint,dq_right_hip_roll_joint,dq_right_hip_yaw_joint,dq_right_knee_joint,dq_right_ankle_pitch_joint,dq_right_ankle_roll_joint,dq_waist_yaw_joint,dq_waist_pitch_joint,dq_waist_roll_joint,dq_left_shoulder_pitch_joint,dq_left_shoulder_roll_joint,dq_left_shoulder_yaw_joint,dq_left_elbow_joint,dq_left_wrist_yaw_joint,dq_left_wrist_pitch_joint,dq_left_wrist_roll_joint,dq_right_shoulder_pitch_joint,dq_right_shoulder_roll_joint,dq_right_shoulder_yaw_joint,dq_right_elbow_joint,dq_right_wrist_yaw_joint,dq_right_wrist_pitch_joint,dq_right_wrist_roll_joint,dq_head_yaw_joint,dq_head_pitch_joint
8035.834275,-0.140415,-0.335775,-1.776556,-0.164835,-0.555555,0.238094,0.054945,-0.494505,-2.619047,0.396826,-0.225885,0.103785,-0.579975,-0.051204,0.554474,-0.592186,0.115995,0.091576,-0.103785,-0.006105,-0.007326,-0.080585,0.054945,0.103785,0.054945,0.054945,0.360195,0.007326,-0.007326,0.070580,0.000000
8035.840865,-0.140415,-0.335775,-1.776556,-0.164835,-0.555555,0.238094,0.054945,-0.494505,-2.619047,0.396826,-0.225885,0.103785,-0.579975,-0.051204,0.554474,-0.592186,0.115995,0.091576,-0.103785,-0.006105,-0.007326,-0.080585,0.054945,0.103785,0.054945,0.054945,0.360195,0.007326,-0.007326,0.070580,0.000000
8035.854650,-0.140415,-0.335775,-1.776556,-0.164835,-0.555555,0.238094,0.054945,-0.494505,-2.619047,0.396826,-0.225885,0.103785,-0.579975,-0.051204,0.554474,-0.592186,0.115995,0.091576,-0.103785,-0.006105,-0.007326,-0.080585,0.054945,0.103785,0.054945,0.054945,0.360195,0.007326,-0.007326,0.070580,0.000000
8035.874424,-0.531136,-0.299145,-1.202686,-0.421246,1.605618,0.323565,-0.115995,-0.335775,-1.056166,-0.140415,0.677656,0.421246,-0.152626,-0.129659,-1.101053,0.152626,-0.189255,-0.372406,-0.018314,0.335775,-0.021978,-0.021978,-0.115995,-0.103785,-0.128204,-0.054945,0.030525,0.007326,0.007326,0.003069,0.000000
8035.894412,-0.409035,-0.152626,-1.373627,-0.091576,0.677656,0.543346,-0.213675,-0.152626,-1.324787,0.030525,0.030525,0.238094,-0.433455,-0.826640,1.048995,0.238094,0.054945,-0.042734,-0.054945,0.225885,-0.021978,-0.124542,0.177046,-0.042734,-0.006105,-0.006105,0.042734,0.007326,0.095238,0.046031,0.000000
8035.914650,-0.347986,0.299145,-0.604395,-0.091576,-0.030525,0.079365,-0.164835,0.189255,-0.702076,0.250305,-0.079365,0.115995,0.042734,-0.222878,0.130328,0.531136,-0.103785,-0.152626,0.152626,0.091576,0.007326,-0.095238,0.335775,-0.006105,-0.006105,0.250305,-0.018314,0.007326,0.021978,0.027618,0.000000
8035.934409,-0.067156,0.018314,0.115995,0.103785,0.152626,-0.067156,-0.091576,-0.006105,0.054945,-0.030525,-0.140415,-0.238094,0.421246,-0.289800,-0.359211,0.457876,0.286936,0.299145,-0.042734,0.274725,-0.036631,0.095238,0.238094,0.115995,-0.286936,0.042734,-0.018314,0.007326,0.036631,0.021482,0.000000
8035.954354,0.103785,0.152626,0.396826,0.103785,0.262516,-0.250305,0.164835,0.164835,0.201466,0.006105,-0.128204,-0.360195,0.702076,-0.105708,-0.006758,0.702076,0.347986,0.262516,-0.030525,0.323565,-0.036631,0.139194,0.128204,0.103785,-0.225885,0.091576,-0.018314,0.007326,0.021978,0.052168,0.000000
8035.974324,0.360195,0.299145,0.201466,0.250305,-0.018314,-0.201466,0.262516,0.360195,0.286936,-0.128204,-0.054945,-0.067156,0.396826,0.137598,0.357353,0.311356,0.177046,-0.054945,0.006105,0.079365,-0.051283,0.080585,-0.335775,-0.164835,-0.482296,0.006105,-0.140415,0.007326,0.021978,-0.015344,0.000000
8035.994404,0.360195,0.103785,0.360195,0.396826,-0.323565,-0.042734,0.470085,0.213675,0.457876,-0.189255,-0.286936,-0.238094,0.274725,-0.005452,0.063996,0.140415,0.091576,-0.140415,0.091576,-0.067156,0.021978,-0.007326,-0.457876,-0.274725,-0.372406,-0.042734,-0.030525,0.007326,-0.007326,0.027618,0.000000
8036.014424,0.347986,-0.006105,0.409035,0.409035,-0.311356,-0.006105,0.445665,-0.006105,0.177046,-0.091576,-0.274725,-0.164835,0.091576,-0.009958,0.058778,0.030525,-0.091576,-0.103785,0.018314,-0.006105,0.007326,0.021978,-0.457876,-0.323565,-0.286936,-0.006105,0.006105,0.007326,-0.007326,0.015344,0.000000
8036.034406,0.470085,0.006105,0.238094,0.006105,-0.616606,-0.115995,0.347986,0.018314,0.335775,-0.006105,-0.372406,0.128204,-0.054945,0.187161,0.111344,-0.128204,-0.213675,0.006105,-0.042734,-0.054945,-0.007326,0.065933,-0.189255,-0.347986,-0.213675,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8036.054407,0.409035,-0.054945,-0.006105,-0.079365,-0.470085,-0.006105,0.323565,-0.018314,0.030525,-0.079365,-0.360195,0.152626,-0.201466,0.593796,-0.427348,-0.299145,-0.177046,0.006105,-0.042734,0.006105,-0.007326,0.080585,0.006105,-0.286936,-0.262516,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8036.074378,0.372406,-0.128204,-0.006105,-0.115995,0.140415,0.006105,0.347986,-0.152626,0.018314,0.006105,0.079365,0.030525,-0.067156,0.527825,-0.202237,-0.286936,-0.103785,-0.018314,-0.030525,0.006105,-0.007326,0.080585,-0.006105,-0.103785,-0.262516,0.006105,0.030525,0.007326,-0.007326,-0.009206,0.000000
8036.094442,0.189255,0.006105,-0.018314,-0.115995,0.079365,0.006105,0.018314,-0.006105,0.042734,0.042734,0.018314,0.054945,-0.250305,-0.307284,-0.175589,-0.518925,-0.006105,-0.006105,-0.103785,0.006105,-0.007326,0.095238,0.067156,0.152626,-0.238094,-0.091576,0.030525,-0.007326,-0.007326,0.003069,0.000000
8036.114458,-0.054945,-0.030525,0.067156,-0.164835,0.103785,0.006105,-0.299145,-0.006105,0.201466,-0.030525,-0.006105,0.030525,-0.262516,-0.204575,-0.275184,-0.421246,0.018314,0.006105,-0.030525,0.006105,-0.036631,0.080585,0.286936,0.262516,-0.018314,0.018314,0.006105,-0.051283,-0.007326,0.003069,0.000000
8036.134328,-0.164835,-0.006105,0.128204,-0.128204,0.238094,0.006105,-0.457876,0.054945,0.347986,0.006105,0.262516,-0.042734,-0.213675,-0.106633,0.046144,-0.189255,0.067156,0.018314,0.006105,0.006105,-0.021978,0.080585,0.323565,0.372406,-0.030525,0.006105,0.006105,-0.065933,-0.007326,0.003069,0.000000
8036.154325,-0.103785,0.042734,0.115995,-0.018314,0.628815,0.006105,-0.470085,0.152626,0.579975,-0.018314,0.848597,-0.128204,-0.079365,-0.251458,0.196022,-0.006105,0.006105,0.006105,-0.006105,0.006105,-0.021978,0.036631,0.360195,0.360195,0.006105,-0.006105,0.006105,-0.051283,-0.021978,0.003069,0.000000
8036.174816,-0.140415,0.042734,0.115995,0.006105,0.323565,0.018314,-0.347986,0.201466,0.592186,0.030525,0.506716,-0.201466,-0.018314,-0.431052,0.195355,0.128204,-0.091576,0.018314,-0.067156,-0.030525,-0.036631,0.021978,0.347986,0.262516,-0.042734,-0.067156,0.006105,-0.124542,-0.036631,0.003069,0.000000
8036.194330,-0.213675,0.054945,0.225885,-0.030525,0.115995,0.042734,-0.225885,0.152626,0.470085,0.006105,0.482296,-0.238094,-0.006105,-0.048708,0.210795,0.335775,-0.091576,0.030525,-0.054945,-0.018314,-0.021978,0.021978,0.457876,0.079365,0.006105,-0.042734,0.006105,-0.095238,-0.051283,0.003069,0.000000
8036.216332,-0.115995,0.103785,0.384615,0.079365,0.079365,0.054945,-0.164835,0.115995,0.299145,0.079365,0.299145,-0.189255,-0.128204,0.122156,0.178597,0.189255,-0.201466,0.091576,0.006105,-0.164835,-0.007326,0.036631,0.470085,-0.042734,0.006105,0.018314,-0.018314,-0.109890,-0.051283,0.003069,0.000000
8036.234352,-0.250305,0.030525,0.054945,-0.238094,0.189255,0.018314,0.225885,0.018314,0.006105,0.115995,0.238094,0.030525,0.225885,0.712613,0.543687,-0.042734,-0.030525,0.103785,-0.042734,-0.164835,-0.007326,0.080585,0.470085,-0.115995,-0.006105,-0.030525,0.006105,-0.021978,-0.021978,-0.009206,0.000000
8036.254327,0.189255,-0.042734,-0.335775,-0.079365,0.311356,0.128204,0.067156,-0.079365,-0.531136,-0.054945,0.274725,0.115995,-0.030525,0.623556,0.389292,-0.409035,0.030525,-0.091576,0.018314,0.018314,-0.007326,-0.021978,0.030525,-0.299145,0.482296,0.177046,-0.042734,0.007326,-0.007326,0.003069,0.000000
8036.274503,0.042734,-0.152626,-0.164835,-0.067156,0.018314,0.091576,0.103785,-0.164835,-0.592186,-0.006105,0.018314,-0.006105,-0.091576,0.088399,-0.056442,-0.579975,-0.006105,-0.018314,-0.091576,0.042734,-0.007326,-0.036631,-0.042734,-0.225885,0.445665,0.006105,-0.018314,0.021978,-0.007326,0.046031,0.000000
8036.294332,-0.250305,-0.164835,0.091576,-0.128204,-0.091576,0.128204,-0.091576,-0.189255,-0.054945,-0.006105,-0.054945,0.128204,-0.018314,-0.003241,0.365226,-0.396826,-0.042734,-0.079365,-0.042734,0.140415,-0.007326,-0.124542,-0.213675,-0.189255,0.616606,-0.018314,-0.030525,0.051283,0.021978,0.009206,0.000000
8036.314360,-0.201466,-0.103785,0.018314,-0.018314,0.030525,0.054945,-0.421246,-0.091576,-0.006105,-0.006105,-0.006105,0.128204,0.177046,-0.119211,-0.134108,-0.079365,0.042734,-0.030525,0.030525,0.213675,0.007326,-0.168499,-0.360195,-0.115995,0.628815,0.152626,-0.006105,0.051283,0.051283,0.015344,0.000000
8036.335267,-0.299145,-0.030525,0.042734,-0.030525,0.091576,-0.006105,-0.323565,-0.030525,0.042734,0.006105,0.042734,0.006105,0.115995,-0.106543,0.023667,0.201466,0.067156,-0.091576,0.030525,0.347986,0.036631,-0.271063,-0.555555,0.115995,0.470085,0.006105,-0.030525,0.051283,0.109890,0.003069,0.000000
8036.354953,0.140415,0.006105,0.152626,0.054945,0.457876,0.042734,0.042734,0.018314,0.152626,0.006105,0.347986,-0.006105,0.018314,0.164962,0.198517,-0.067156,0.274725,-0.213675,0.115995,0.213675,0.021978,-0.358974,-0.506716,0.152626,0.787546,0.091576,-0.177046,0.021978,0.139194,0.003069,0.000000
8036.375288,0.140415,0.030525,0.054945,0.091576,0.067156,0.091576,0.115995,0.067156,0.079365,0.067156,-0.006105,0.006105,0.006105,0.102414,-0.083613,0.030525,0.164835,-0.409035,0.128204,0.360195,-0.007326,-0.432234,-0.750916,0.213675,0.909645,0.115995,-0.201466,0.021978,0.139194,0.003069,0.000000
8036.394431,0.079365,0.079365,-0.006105,0.042734,-0.152626,0.018314,0.042734,0.091576,-0.006105,-0.030525,-0.128204,-0.030525,-0.006105,-0.006438,0.229265,0.054945,0.006105,-0.421246,0.018314,0.299145,-0.007326,-0.315018,-0.409035,0.091576,0.457876,-0.030525,-0.372406,0.007326,0.109890,0.003069,0.000000
8036.414397,0.079365,-0.018314,0.042734,0.140415,-0.238094,-0.006105,0.067156,-0.006105,0.006105,-0.128204,-0.164835,0.006105,0.030525,0.394070,0.489247,-0.006105,-0.079365,-0.335775,-0.042734,0.409035,-0.007326,-0.168499,-0.201466,0.042734,0.238094,0.006105,-0.897436,0.021978,0.036631,0.003069,0.000000
8036.434397,0.286936,-0.006105,0.042734,0.152626,-0.164835,-0.006105,0.152626,-0.006105,0.006105,-0.115995,-0.103785,0.006105,0.079365,0.403235,-0.083152,-0.018314,-0.299145,-0.018314,-0.030525,0.372406,-0.036631,-0.021978,-0.201466,-0.079365,0.018314,0.018314,-0.347986,0.007326,-0.007326,0.003069,0.000000
8036.454419,0.274725,-0.018314,0.128204,0.079365,-0.213675,-0.030525,0.421246,-0.018314,0.054945,0.030525,0.030525,-0.067156,0.103785,0.216917,0.094993,-0.079365,-0.311356,0.006105,-0.030525,0.225885,-0.021978,0.007326,-0.189255,-0.067156,0.006105,0.018314,-0.347986,0.021978,-0.007326,0.003069,0.000000
8036.474483,0.274725,-0.018314,0.128204,0.079365,-0.213675,-0.030525,0.421246,-0.018314,0.054945,0.030525,0.030525,-0.067156,0.103785,0.216917,0.094993,-0.079365,-0.311356,0.006105,-0.030525,0.225885,-0.021978,0.007326,-0.189255,-0.067156,0.006105,0.018314,-0.347986,0.021978,-0.007326,0.003069,0.000000
8036.494415,0.238094,-0.018314,0.518925,0.018314,-0.689865,-0.103785,0.115995,-0.006105,0.421246,-0.018314,-0.665445,0.006105,0.213675,0.027280,0.081861,-0.018314,0.067156,0.006105,0.006105,0.067156,-0.021978,-0.007326,-0.152626,-0.054945,0.006105,-0.018314,-0.811966,0.051283,0.007326,0.003069,0.000000
8036.514465,0.311356,-0.018314,0.555555,0.128204,-0.689865,-0.018314,0.006105,-0.006105,0.421246,-0.079365,-0.311356,-0.006105,-0.006105,0.685131,0.151665,0.079365,0.042734,-0.054945,-0.018314,0.115995,-0.036631,-0.007326,0.006105,-0.030525,0.006105,0.042734,-0.140415,0.021978,0.036631,0.009206,0.000000
8036.534492,0.421246,-0.006105,0.689865,0.018314,-0.482296,0.006105,0.054945,-0.006105,0.457876,-0.030525,-0.018314,0.006105,0.006105,0.500448,0.077275,0.042734,0.018314,-0.006105,-0.054945,0.067156,-0.007326,-0.007326,-0.030525,0.006105,-0.006105,-0.006105,-0.274725,0.021978,0.036631,-0.015344,0.000000
8036.554340,0.189255,-0.030525,0.482296,-0.054945,-0.042734,-0.018314,-0.018314,-0.006105,0.299145,-0.018314,0.128204,-0.238094,-0.006105,-0.013782,-0.033108,-0.030525,-0.054945,0.006105,-0.079365,0.103785,-0.007326,-0.007326,0.018314,-0.006105,-0.018314,-0.079365,-0.555555,0.007326,-0.007326,0.003069,0.000000
8036.574393,0.103785,-0.006105,0.470085,-0.067156,-0.164835,0.006105,-0.067156,-0.006105,0.152626,-0.079365,0.042734,-0.164835,-0.079365,-0.060963,0.144731,-0.006105,-0.054945,0.006105,-0.079365,0.152626,-0.021978,-0.007326,0.115995,0.018314,0.006105,0.006105,-0.323565,0.007326,-0.007326,0.003069,0.000000
8036.594355,0.006105,-0.006105,0.409035,-0.006105,-0.177046,0.006105,-0.152626,-0.006105,0.079365,-0.140415,0.067156,-0.177046,-0.091576,0.003862,0.221767,-0.018314,-0.079365,0.006105,-0.079365,0.115995,-0.051283,-0.007326,0.238094,0.079365,-0.006105,0.006105,-0.042734,0.007326,-0.007326,0.003069,0.000000
8036.616400,0.042734,-0.006105,0.531136,-0.067156,0.006105,0.006105,-0.225885,0.018314,0.213675,-0.140415,0.347986,-0.115995,-0.042734,0.092406,0.160256,-0.006105,-0.067156,0.006105,-0.018314,0.177046,-0.051283,-0.007326,0.311356,0.030525,-0.091576,0.067156,-0.018314,-0.007326,-0.007326,0.003069,0.000000
8036.634391,0.079365,-0.018314,0.641026,-0.091576,0.042734,-0.018314,-0.286936,-0.006105,0.250305,-0.018314,0.421246,-0.128204,0.006105,0.032432,0.044295,-0.042734,-0.067156,0.006105,-0.091576,0.360195,-0.036631,-0.007326,0.347986,-0.006105,0.006105,0.006105,0.006105,-0.051283,-0.007326,0.003069,0.000000
8036.654543,0.054945,-0.006105,0.775335,-0.079365,-0.006105,0.006105,-0.299145,0.006105,0.347986,-0.018314,0.311356,-0.079365,-0.006105,0.027799,0.038765,-0.006105,-0.006105,0.006105,-0.152626,0.238094,-0.036631,-0.021978,0.323565,-0.006105,-0.006105,-0.006105,-0.018314,-0.036631,-0.021978,0.003069,0.000000
8036.674814,-0.006105,-0.006105,0.726496,-0.054945,0.018314,-0.054945,-0.347986,0.006105,0.409035,0.006105,0.225885,-0.030525,0.018314,-0.232488,0.139602,0.006105,-0.018314,0.006105,-0.103785,0.164835,-0.036631,-0.021978,0.250305,0.054945,-0.030525,0.006105,-0.054945,-0.021978,-0.007326,0.003069,0.000000
8036.694351,-0.018314,-0.006105,0.665445,-0.054945,0.006105,0.006105,-0.396826,0.042734,0.396826,0.006105,0.225885,-0.018314,-0.006105,-0.051128,0.022375,-0.006105,-0.079365,0.006105,-0.030525,0.018314,-0.065933,-0.021978,0.335775,0.042734,-0.006105,0.018314,-0.030525,-0.007326,-0.007326,0.003069,0.000000
8036.716398,-0.006105,0.018314,0.775335,-0.054945,-0.091576,0.018314,-0.445665,0.054945,0.396826,0.006105,0.238094,-0.067156,0.030525,-0.181210,0.078142,0.030525,-0.042734,0.006105,0.006105,0.006105,-0.051283,-0.021978,0.091576,-0.006105,-0.030525,0.006105,-0.054945,0.007326,-0.007326,0.003069,0.000000
8036.734346,-0.006105,0.018314,0.726496,-0.054945,-0.079365,0.006105,-0.421246,0.042734,0.311356,0.006105,0.225885,-0.079365,0.018314,-0.162527,0.022608,0.018314,-0.054945,0.006105,-0.006105,0.006105,-0.051283,-0.021978,0.201466,0.030525,-0.042734,0.006105,-0.018314,-0.007326,-0.021978,0.003069,0.000000
8036.754321,0.067156,0.006105,0.934067,0.018314,-0.409035,0.030525,-0.286936,0.042734,0.360195,0.006105,0.030525,-0.042734,-0.042734,-0.097542,0.044536,0.018314,-0.018314,0.006105,-0.018314,0.006105,-0.065933,-0.021978,0.262516,0.018314,-0.030525,0.018314,-0.079365,-0.007326,-0.007326,0.003069,0.000000
8036.774816,0.360195,-0.006105,0.811966,0.006105,-0.372406,0.018314,-0.091576,0.091576,0.225885,-0.042734,0.103785,-0.115995,0.018314,0.060446,0.155098,0.006105,-0.042734,0.006105,-0.067156,-0.006105,-0.065933,-0.051283,-0.006105,-0.067156,-0.042734,0.018314,-0.091576,0.007326,-0.007326,0.003069,0.000000
8036.794325,0.445665,0.018314,0.921856,0.030525,-0.286936,0.006105,-0.067156,0.115995,0.372406,-0.030525,0.213675,-0.140415,0.079365,0.134952,0.199954,0.030525,-0.042734,0.042734,-0.128204,-0.030525,-0.065933,-0.065933,0.042734,-0.079365,-0.018314,0.006105,-0.189255,0.007326,-0.007326,0.003069,0.000000
8036.816363,0.506716,-0.018314,0.946276,0.018314,-0.238094,0.006105,-0.030525,0.079365,0.409035,-0.030525,0.201466,-0.152626,0.103785,0.190983,0.267169,0.006105,-0.018314,0.030525,-0.201466,0.006105,-0.095238,-0.065933,0.042734,-0.103785,-0.006105,0.006105,-0.250305,0.007326,-0.007326,0.003069,0.000000
8036.834314,0.494505,-0.018314,0.934067,0.030525,0.018314,-0.067156,-0.054945,0.067156,0.396826,-0.067156,0.384615,-0.335775,0.091576,0.372911,0.474210,0.054945,-0.018314,0.006105,-0.225885,-0.067156,-0.095238,-0.080585,-0.177046,-0.079365,-0.054945,-0.030525,-0.311356,0.007326,-0.007326,0.009206,0.000000
8036.854296,0.384615,0.006105,0.873016,-0.006105,0.006105,0.006105,-0.128204,0.152626,0.421246,-0.091576,0.518925,-0.299145,0.091576,0.308538,0.464503,0.054945,-0.091576,0.018314,-0.323565,-0.018314,-0.109890,-0.080585,-0.152626,-0.152626,-0.164835,-0.042734,-0.506716,0.007326,-0.007326,0.003069,0.000000
8036.875171,0.140415,-0.103785,0.384615,0.042734,-0.189255,0.006105,-0.225885,0.006105,0.067156,0.018314,0.091576,-0.067156,0.103785,0.051852,0.112282,0.030525,-0.030525,0.079365,-0.445665,-0.164835,-0.095238,-0.036631,-0.177046,-0.115995,-0.103785,0.042734,-0.299145,0.036631,-0.007326,0.003069,0.000000
8036.894300,0.164835,-0.115995,0.396826,0.030525,-0.164835,-0.018314,-0.250305,-0.006105,0.054945,0.006105,0.067156,-0.030525,0.103785,0.070676,0.146042,0.067156,-0.042734,0.067156,-0.470085,-0.140415,-0.095238,-0.021978,-0.152626,-0.103785,-0.042734,0.054945,-0.286936,0.036631,-0.007326,0.003069,0.000000
8036.916096,0.201466,-0.103785,0.384615,0.054945,-0.164835,0.030525,-0.262516,-0.006105,0.018314,0.006105,0.079365,-0.006105,0.067156,0.112229,0.096436,0.140415,-0.006105,0.030525,-0.457876,-0.067156,-0.109890,-0.007326,-0.152626,-0.103785,-0.067156,0.018314,-0.213675,0.051283,-0.007326,0.003069,0.000000
8036.935044,0.201466,-0.103785,0.384615,0.054945,-0.164835,0.030525,-0.262516,-0.006105,0.018314,0.006105,0.079365,-0.006105,0.067156,0.112229,0.096436,0.140415,-0.006105,0.030525,-0.457876,-0.067156,-0.109890,-0.007326,-0.152626,-0.103785,-0.067156,0.018314,-0.213675,0.051283,-0.007326,0.003069,0.000000
8036.954298,0.030525,-0.054945,0.286936,-0.286936,-1.349207,0.103785,-0.494505,0.201466,-0.140415,-0.030525,-0.860806,0.006105,0.042734,-0.028154,-0.741234,0.067156,0.335775,0.311356,-0.128204,0.006105,-0.007326,0.007326,0.018314,0.457876,0.238094,0.006105,-0.323565,0.021978,-0.007326,0.003069,0.000000
8036.974415,0.042734,-0.079365,0.286936,-0.262516,-1.190475,0.445665,-0.482296,0.213675,-0.103785,-0.103785,-0.885225,-0.030525,0.042734,0.023561,-0.769182,0.054945,0.384615,0.323565,-0.189255,0.006105,-0.007326,0.007326,0.042734,0.457876,0.262516,-0.006105,-0.494505,0.021978,-0.007326,0.003069,0.000000
8036.994346,-1.056166,0.128204,-3.339437,-0.934067,6.709402,-0.128204,-0.103785,-0.091576,-2.973139,0.201466,3.156288,-0.995115,-0.347986,-0.793147,0.668899,0.067156,-0.079365,-0.018314,0.213675,0.274725,-0.007326,-0.021978,0.360195,-0.042734,0.604395,-0.225885,0.054945,0.051283,0.021978,-0.039893,0.000000
8037.014327,-1.275946,0.738707,-3.937729,0.128204,3.998779,2.216118,0.286936,0.030525,-4.084249,1.361416,3.168499,0.274725,-0.457876,-1.024068,1.155525,0.128204,-0.457876,0.054945,-0.018314,0.054945,0.007326,-0.007326,0.579975,-0.836386,0.970695,0.067156,-0.042734,0.007326,0.007326,0.003069,0.000000
8037.034334,-0.347986,0.347986,-0.799755,1.092796,-1.898657,0.445665,1.446886,-0.457876,-2.216118,1.288157,-3.266178,0.103785,-0.787546,-0.466629,0.035495,-0.225885,-0.579975,0.018314,0.213675,0.054945,-0.007326,-0.007326,0.628815,-0.274725,0.457876,0.641026,-0.054945,0.007326,0.051283,-0.015344,0.000000
8037.054399,0.518925,0.152626,-1.984127,0.140415,1.263737,-0.421246,1.666666,0.067156,-0.714285,0.811966,-0.494505,-0.677656,-0.384615,1.514907,0.490339,-0.164835,-0.836386,-0.189255,0.726496,0.225885,-0.007326,-0.007326,0.482296,-0.567766,0.555555,0.677656,-0.042734,0.007326,0.051283,-0.027618,0.000000
8037.074326,1.300365,-0.213675,-1.398046,-0.030525,-0.262516,0.042734,2.643467,0.225885,-0.164835,0.262516,0.189255,0.299145,-0.543346,1.243237,0.801266,-0.848597,-0.750916,-0.433455,0.054945,0.323565,-0.007326,-0.036631,-0.091576,-0.897436,0.018314,-0.006105,0.030525,-0.007326,0.051283,0.003069,0.000000
8037.094417,0.909645,0.213675,-0.457876,-0.213675,-0.091576,0.042734,1.776556,-0.140415,0.091576,-0.347986,-0.421246,1.434677,-0.018314,1.291952,-1.904981,-0.409035,-0.665445,-0.824175,-0.103785,0.543346,-0.021978,-0.095238,-0.189255,-0.860806,-0.042734,-0.091576,0.054945,-0.036631,0.021978,-0.064443,0.000000
8037.114376,-0.054945,-0.347986,0.616606,-0.079365,-0.921856,-0.335775,0.567766,-0.824175,-0.006105,-0.567766,-2.362637,1.324787,-0.457876,0.329847,-0.480345,-0.189255,0.189255,-0.970695,0.054945,1.007326,-0.021978,-0.051283,-0.103785,-0.103785,-0.152626,-0.103785,0.042734,-0.109890,0.065933,-0.003069,0.000000
8037.134369,-0.067156,-0.213675,0.970695,0.006105,-0.616606,-0.579975,-0.177046,-0.506716,0.140415,-0.763126,-2.301588,1.105005,-0.103785,-0.484889,-1.090750,0.006105,0.702076,-0.763126,0.030525,0.714285,0.021978,-0.051283,-0.360195,0.201466,-0.262516,0.006105,0.042734,-0.095238,-0.007326,0.009206,0.000000
8037.154343,0.189255,0.470085,1.129427,0.091576,0.604395,-0.531136,-0.518925,0.335775,0.360195,-0.079365,0.189255,-0.006105,0.396826,-0.412553,-0.207157,-0.042734,0.653236,-0.567766,-0.018314,1.007326,0.051283,0.007326,-1.239317,0.274725,-0.482296,-0.091576,-0.079365,-0.080585,-0.021978,0.101268,0.000000
8037.174672,-0.543346,0.531136,0.787546,0.286936,1.398046,-0.811966,-0.787546,0.518925,0.286936,-0.384615,0.470085,-0.054945,0.518925,-0.288068,-0.013304,0.567766,0.592186,-0.030525,0.030525,0.604395,0.036631,0.080585,-1.459097,0.482296,-0.347986,-0.128204,-0.006105,-0.109890,-0.007326,-0.076718,0.000000
8037.206222,-0.543346,0.531136,0.787546,0.286936,1.398046,-0.811966,-0.787546,0.518925,0.286936,-0.384615,0.470085,-0.054945,0.518925,-0.288068,-0.013304,0.567766,0.592186,-0.030525,0.030525,0.604395,0.036631,0.080585,-1.459097,0.482296,-0.347986,-0.128204,-0.006105,-0.109890,-0.007326,-0.076718,0.000000
8037.215778,-0.543346,0.531136,0.787546,0.286936,1.398046,-0.811966,-0.787546,0.518925,0.286936,-0.384615,0.470085,-0.054945,0.518925,-0.288068,-0.013304,0.567766,0.592186,-0.030525,0.030525,0.604395,0.036631,0.080585,-1.459097,0.482296,-0.347986,-0.128204,-0.006105,-0.109890,-0.007326,-0.076718,0.000000
