t,a_il_0,a_il_1,a_il_2,a_il_3,a_il_4,a_il_5,a_il_6,a_il_7,a_il_8,a_il_9,a_il_10,a_il_11,a_il_12,a_il_13,a_il_14,a_il_15,a_il_16,a_il_17,a_il_18,a_il_19,a_il_20,a_il_21,a_il_22,a_il_23,a_il_24,a_il_25,a_il_26,a_il_27,a_il_28,a_il_29,a_il_30
8092.817223,0.369474,0.823658,-0.129060,-0.244521,0.130278,-0.053284,0.637422,-0.680022,0.013498,-1.755796,-1.306011,20.000000,-0.308831,-0.088353,0.245410,0.834371,-20.000000,0.046970,-0.046099,-0.363050,0.122803,-1.636570,1.509314,-0.022665,-0.120813,-0.579760,0.305551,4.566839,-20.000000,20.000000,2.914835
8092.837133,0.367025,0.825529,-0.128917,-0.243424,0.129003,-0.045287,0.638205,-0.677989,0.011158,-1.756810,-1.305815,20.000000,-0.305261,-0.085925,0.251318,0.839351,-20.000000,0.046541,-0.045987,-0.364280,0.123600,-1.638103,1.511373,-0.019707,-0.120004,-0.580033,0.303722,4.560840,-20.000000,20.000000,2.952390
8092.857126,0.364771,0.827366,-0.128230,-0.241236,0.129774,-0.034801,0.638324,-0.677259,0.012694,-1.757485,-1.303027,20.000000,-0.299445,-0.082452,0.260046,0.848416,-20.000000,0.046472,-0.046886,-0.366419,0.121191,-1.639919,1.513186,-0.015519,-0.117909,-0.580114,0.302688,4.554760,-20.000000,20.000000,2.991095
8092.877241,0.369394,0.828808,-0.128520,-0.241329,0.123663,-0.040332,0.640707,-0.672167,0.003048,-1.757102,-1.301780,20.000000,-0.302305,-0.079648,0.264799,0.849932,-20.000000,0.051483,-0.052498,-0.367793,0.120579,-1.640680,1.514060,-0.008138,-0.108676,-0.581325,0.299551,4.546326,-20.000000,20.000000,3.031991
8092.898736,0.370801,0.821607,-0.129087,-0.240152,0.117330,-0.041159,0.647082,-0.669763,0.015585,-1.753867,-1.309109,20.000000,-0.301106,-0.085891,0.272213,0.851128,-20.000000,0.055360,-0.050483,-0.367711,0.117213,-1.644154,1.509906,-0.003879,-0.116667,-0.583343,0.297861,4.536536,-20.000000,20.000000,3.068796
8092.917144,0.374048,0.824159,-0.126760,-0.237924,0.122112,-0.038575,0.642696,-0.669977,0.002661,-1.755595,-1.302625,20.000000,-0.300437,-0.081220,0.270755,0.849696,-20.000000,0.045723,-0.048301,-0.368540,0.117985,-1.643247,1.515432,-0.009252,-0.110346,-0.581768,0.297739,4.530299,-20.000000,20.000000,3.107197
8092.937132,0.367059,0.837010,-0.128405,-0.226386,0.119993,-0.044104,0.641476,-0.671403,0.001066,-1.758023,-1.291189,20.000000,-0.307442,-0.087269,0.279829,0.854455,-20.000000,0.041333,-0.044442,-0.370637,0.118069,-1.639282,1.514131,-0.016616,-0.119284,-0.583636,0.296082,4.522012,-20.000000,20.000000,3.144261
8092.957108,0.366107,0.839155,-0.127859,-0.225312,0.118323,-0.046211,0.643497,-0.669779,0.002643,-1.757137,-1.290050,20.000000,-0.305079,-0.088089,0.281448,0.856165,-20.000000,0.043323,-0.047564,-0.371194,0.117678,-1.639252,1.513030,-0.013489,-0.117729,-0.584016,0.295334,4.514973,-20.000000,20.000000,3.180859
8092.977260,0.372888,0.833398,-0.135682,-0.225076,0.117591,-0.043148,0.646600,-0.668608,0.018846,-1.751919,-1.296469,20.000000,-0.299220,-0.079542,0.295753,0.865481,-20.000000,0.052579,-0.055873,-0.373022,0.111061,-1.644264,1.502544,-0.000588,-0.111201,-0.581313,0.292256,4.506345,-20.000000,20.000000,3.215451
8092.997389,0.378818,0.820860,-0.132772,-0.234844,0.119470,-0.031231,0.647753,-0.666988,0.023557,-1.748682,-1.305747,20.000000,-0.291951,-0.074075,0.302153,0.871678,-20.000000,0.055302,-0.058277,-0.374086,0.107724,-1.648485,1.504751,0.004795,-0.104137,-0.578388,0.292720,4.498094,-20.000000,20.000000,3.250099
8093.017466,0.375012,0.825106,-0.133074,-0.229248,0.117915,-0.038753,0.647135,-0.669408,0.025721,-1.748287,-1.299237,20.000000,-0.303412,-0.083939,0.301428,0.866751,-20.000000,0.047477,-0.047428,-0.375509,0.108439,-1.644237,1.504222,-0.006617,-0.117553,-0.579691,0.291676,4.488602,-20.000000,20.000000,3.281516
8093.037190,0.371415,0.829562,-0.133188,-0.226087,0.116851,-0.040335,0.646099,-0.670858,0.024301,-1.749848,-1.296321,20.000000,-0.305017,-0.085181,0.300867,0.868029,-20.000000,0.046046,-0.047468,-0.374572,0.108964,-1.643206,1.504527,-0.007249,-0.118303,-0.579595,0.291134,4.478691,-20.000000,20.000000,3.311398
8093.057094,0.370314,0.829464,-0.133050,-0.225991,0.116422,-0.040013,0.647671,-0.669879,0.024115,-1.749739,-1.296255,20.000000,-0.303478,-0.085346,0.299694,0.867152,-20.000000,0.047244,-0.050245,-0.372956,0.109252,-1.642920,1.503490,-0.005394,-0.117282,-0.579316,0.290686,4.469235,-20.000000,20.000000,3.342648
8093.077144,0.369807,0.827530,-0.132843,-0.226181,0.116531,-0.038993,0.648712,-0.669349,0.020367,-1.749682,-1.297734,20.000000,-0.301760,-0.085360,0.295930,0.865261,-20.000000,0.047901,-0.051316,-0.371722,0.112190,-1.643374,1.502961,-0.003738,-0.116657,-0.578982,0.290572,4.459053,-20.000000,20.000000,3.375250
8093.097159,0.369297,0.826219,-0.133678,-0.225569,0.116359,-0.036839,0.649219,-0.669536,0.020497,-1.750394,-1.298849,20.000000,-0.301986,-0.084689,0.290522,0.861366,-20.000000,0.047528,-0.050945,-0.369433,0.115287,-1.643280,1.503115,-0.004131,-0.116458,-0.578391,0.290029,4.448062,-20.000000,20.000000,3.408419
8093.117624,0.370742,0.823382,-0.133686,-0.226199,0.116271,-0.033328,0.650062,-0.669129,0.018435,-1.749711,-1.300496,20.000000,-0.301902,-0.083960,0.287825,0.859375,-20.000000,0.048430,-0.050346,-0.368832,0.116875,-1.643328,1.503182,-0.003431,-0.116200,-0.577928,0.290076,4.437385,-20.000000,20.000000,3.441733
8093.137133,0.370661,0.821936,-0.134479,-0.226482,0.115800,-0.030973,0.650420,-0.669187,0.017399,-1.749829,-1.302194,20.000000,-0.303192,-0.083380,0.285415,0.856318,-20.000000,0.048415,-0.050037,-0.368305,0.118291,-1.642837,1.503430,-0.004161,-0.115713,-0.577869,0.289819,4.425496,-20.000000,20.000000,3.475391
8093.157106,0.369460,0.820960,-0.134652,-0.226937,0.115474,-0.029441,0.650470,-0.669673,0.016061,-1.750245,-1.303258,20.000000,-0.303515,-0.083368,0.283152,0.853784,-20.000000,0.048016,-0.050514,-0.367289,0.119673,-1.642493,1.503344,-0.004403,-0.115313,-0.577934,0.289893,4.412796,-20.000000,20.000000,3.509127
8093.177103,0.369038,0.818654,-0.134455,-0.227612,0.115419,-0.028757,0.651518,-0.669343,0.017061,-1.750329,-1.304726,20.000000,-0.303720,-0.084579,0.279242,0.849993,-20.000000,0.048558,-0.051041,-0.365224,0.121543,-1.642272,1.502984,-0.004062,-0.116017,-0.577718,0.290065,4.400198,-20.000000,20.000000,3.542397
8093.197157,0.368348,0.817005,-0.134787,-0.228077,0.115123,-0.026008,0.651928,-0.669272,0.016061,-1.750198,-1.305681,20.000000,-0.303637,-0.084484,0.276930,0.847800,-20.000000,0.048528,-0.050414,-0.364559,0.122654,-1.642077,1.503058,-0.004168,-0.116073,-0.577529,0.290219,4.387017,-20.000000,20.000000,3.575694
8093.217245,0.368507,0.815925,-0.134880,-0.227800,0.114709,-0.024653,0.652470,-0.669184,0.015346,-1.750465,-1.306286,20.000000,-0.303885,-0.084339,0.276334,0.846592,-20.000000,0.048733,-0.050070,-0.363919,0.122939,-1.641888,1.503358,-0.004420,-0.115840,-0.577450,0.290428,4.374034,-20.000000,20.000000,3.608219
8093.237088,0.367958,0.814112,-0.134993,-0.228365,0.114187,-0.024119,0.652853,-0.669087,0.013363,-1.750349,-1.307594,20.000000,-0.304224,-0.084143,0.275129,0.844840,-20.000000,0.048657,-0.049956,-0.363582,0.123632,-1.641640,1.503264,-0.004671,-0.115397,-0.577454,0.290660,4.360759,-20.000000,20.000000,3.639805
8093.257151,0.368077,0.812957,-0.134907,-0.228701,0.114002,-0.023708,0.653320,-0.668876,0.012536,-1.749846,-1.308378,20.000000,-0.303810,-0.084178,0.275539,0.844279,-20.000000,0.048665,-0.049858,-0.363020,0.124040,-1.641597,1.503236,-0.004349,-0.115410,-0.577440,0.290747,4.347403,-20.000000,20.000000,3.671738
8093.277159,0.366996,0.811725,-0.134994,-0.228912,0.113775,-0.023387,0.653664,-0.668884,0.011333,-1.750039,-1.309277,20.000000,-0.303696,-0.084647,0.274637,0.842625,-20.000000,0.048902,-0.050068,-0.362404,0.124927,-1.641320,1.503105,-0.004206,-0.115527,-0.577406,0.291064,4.334085,-20.000000,20.000000,3.704018
8093.297170,0.366518,0.810899,-0.134914,-0.228918,0.113694,-0.022369,0.653939,-0.668859,0.010005,-1.749994,-1.309911,20.000000,-0.303643,-0.084689,0.274476,0.841571,-20.000000,0.048959,-0.050010,-0.362221,0.125661,-1.641072,1.503101,-0.004251,-0.115439,-0.577359,0.291215,4.320992,-20.000000,20.000000,3.735867
8093.317204,0.371337,0.798496,-0.133506,-0.239194,0.116796,-0.011999,0.655568,-0.666752,0.005319,-1.748602,-1.320266,20.000000,-0.295855,-0.079657,0.271887,0.841400,-20.000000,0.053379,-0.055098,-0.361489,0.126008,-1.645125,1.504101,0.002926,-0.106958,-0.575236,0.292557,4.308298,-20.000000,20.000000,3.768224
8093.337098,0.373193,0.792391,-0.134200,-0.242269,0.119437,-0.012655,0.655963,-0.666772,0.004259,-1.747220,-1.323434,20.000000,-0.298849,-0.081096,0.269002,0.837698,-20.000000,0.052548,-0.053064,-0.361019,0.127179,-1.644767,1.504135,0.000458,-0.108913,-0.575084,0.293355,4.294380,-20.000000,20.000000,3.799367
8093.357149,0.367147,0.788342,-0.127871,-0.245336,0.115734,-0.013731,0.660234,-0.666082,0.002316,-1.747563,-1.325849,20.000000,-0.304973,-0.095629,0.262055,0.831394,-20.000000,0.051332,-0.044776,-0.357782,0.132225,-1.641165,1.509934,-0.007538,-0.123152,-0.579639,0.295571,4.279287,-20.000000,20.000000,3.830329
8093.377133,0.369298,0.785914,-0.129736,-0.246401,0.116339,-0.018713,0.662379,-0.665411,-0.000039,-1.746664,-1.327608,20.000000,-0.305047,-0.092695,0.258333,0.827596,-20.000000,0.051297,-0.045432,-0.355844,0.133754,-1.641134,1.510149,-0.007229,-0.120770,-0.580838,0.296012,4.263960,-20.000000,20.000000,3.859435
8093.397078,0.379906,0.787248,-0.138389,-0.244587,0.122731,-0.024205,0.659000,-0.666136,0.000698,-1.744408,-1.325927,20.000000,-0.300778,-0.075780,0.264794,0.831561,-20.000000,0.051511,-0.054284,-0.357676,0.129625,-1.644572,1.504544,-0.000503,-0.104741,-0.576841,0.294836,4.249267,-20.000000,20.000000,3.890685
8093.417837,0.378728,0.796112,-0.128671,-0.242009,0.125857,-0.017595,0.645564,-0.673102,0.028078,-1.741838,-1.322712,20.000000,-0.292429,-0.085077,0.279919,0.839666,-20.000000,0.050925,-0.045093,-0.361278,0.124169,-1.642282,1.506649,-0.004838,-0.118430,-0.576580,0.298139,4.233690,-20.000000,20.000000,3.926713
8093.437168,0.378412,0.796965,-0.130263,-0.243473,0.125317,-0.024136,0.644347,-0.674615,0.030558,-1.740548,-1.321862,20.000000,-0.295447,-0.088520,0.278106,0.838616,-20.000000,0.051043,-0.046106,-0.361438,0.123478,-1.641041,1.504075,-0.007267,-0.119697,-0.577200,0.299350,4.219014,-20.000000,20.000000,3.960388
8093.457189,0.378754,0.796796,-0.131719,-0.242783,0.126205,-0.029749,0.644197,-0.674537,0.024652,-1.740283,-1.320249,20.000000,-0.298309,-0.089268,0.280137,0.839388,-20.000000,0.050779,-0.048864,-0.360553,0.122235,-1.640588,1.502475,-0.009452,-0.119157,-0.577012,0.299707,4.205066,-20.000000,20.000000,3.992293
8093.477083,0.378376,0.795153,-0.132542,-0.242518,0.127467,-0.032304,0.644497,-0.674338,0.019180,-1.740099,-1.320509,20.000000,-0.299221,-0.087950,0.276401,0.836545,-20.000000,0.049726,-0.049952,-0.358539,0.123381,-1.640620,1.501988,-0.010400,-0.117467,-0.576571,0.300466,4.190906,-20.000000,20.000000,4.023263
8093.509160,0.376281,0.793856,-0.132671,-0.242640,0.127085,-0.033165,0.644706,-0.674625,0.013977,-1.740562,-1.321244,20.000000,-0.299184,-0.087289,0.273111,0.833071,-20.000000,0.049744,-0.050682,-0.356583,0.124741,-1.640244,1.501952,-0.010815,-0.117358,-0.576546,0.300791,4.176529,-20.000000,20.000000,4.052317
8093.519706,0.374101,0.792553,-0.132757,-0.243172,0.127247,-0.031163,0.645015,-0.675050,0.012021,-1.741580,-1.321990,20.000000,-0.298902,-0.087310,0.269449,0.830425,-20.000000,0.049547,-0.050179,-0.354867,0.125958,-1.640317,1.502264,-0.010945,-0.117739,-0.576020,0.300618,4.161686,-20.000000,20.000000,4.081240
8093.537083,0.370167,0.792251,-0.133609,-0.242674,0.126271,-0.028847,0.645628,-0.675619,0.012597,-1.743305,-1.322907,20.000000,-0.299369,-0.086333,0.263449,0.825894,-20.000000,0.049402,-0.049791,-0.353615,0.128229,-1.639786,1.502967,-0.012280,-0.117572,-0.575302,0.300930,4.146197,-20.000000,20.000000,4.109058
8093.557319,0.368004,0.790471,-0.133586,-0.242410,0.125919,-0.024380,0.646326,-0.675826,0.015446,-1.744619,-1.324639,20.000000,-0.299332,-0.086936,0.256679,0.820376,-20.000000,0.049709,-0.049352,-0.351824,0.131073,-1.639775,1.503253,-0.012338,-0.117726,-0.574739,0.301257,4.130554,-20.000000,20.000000,4.138444
8093.577159,0.363838,0.789920,-0.133362,-0.242540,0.125028,-0.017874,0.646954,-0.676391,0.019054,-1.747027,-1.325780,20.000000,-0.298383,-0.088140,0.249422,0.815557,-20.000000,0.050258,-0.048927,-0.350292,0.132736,-1.639399,1.503896,-0.011810,-0.117952,-0.574074,0.301658,4.116238,-20.000000,20.000000,4.167583
8093.597173,0.361574,0.788120,-0.133015,-0.241840,0.124872,-0.010757,0.648331,-0.676302,0.024182,-1.748762,-1.326757,20.000000,-0.297196,-0.088636,0.244030,0.812545,-20.000000,0.050844,-0.050148,-0.349323,0.133915,-1.639055,1.503668,-0.010461,-0.117618,-0.573783,0.302372,4.101006,-20.000000,20.000000,4.199457
8093.617093,0.360423,0.787594,-0.132932,-0.240587,0.124676,-0.009282,0.649380,-0.675904,0.030718,-1.749662,-1.326064,20.000000,-0.296910,-0.089082,0.242269,0.813431,-20.000000,0.050865,-0.050035,-0.349200,0.132970,-1.638898,1.503799,-0.010745,-0.117773,-0.573362,0.302819,4.086746,-20.000000,20.000000,4.231308
8093.637070,0.361556,0.787123,-0.132881,-0.239629,0.125916,-0.013185,0.650390,-0.675646,0.030468,-1.749208,-1.324470,20.000000,-0.296862,-0.088670,0.243035,0.816161,-20.000000,0.051267,-0.049496,-0.348482,0.131324,-1.638843,1.503782,-0.011262,-0.117768,-0.573090,0.303425,4.073850,-20.000000,20.000000,4.262586
8093.657302,0.361995,0.786516,-0.133252,-0.238882,0.126287,-0.018463,0.651460,-0.675369,0.026027,-1.748725,-1.324133,20.000000,-0.296991,-0.088446,0.242616,0.816006,-20.000000,0.050984,-0.049724,-0.348509,0.130568,-1.638714,1.503420,-0.012012,-0.117210,-0.572771,0.304025,4.061763,-20.000000,20.000000,4.294225
8093.677304,0.362513,0.784580,-0.133471,-0.238031,0.127401,-0.024513,0.652202,-0.674702,0.020235,-1.748073,-1.323406,20.000000,-0.297797,-0.088674,0.244814,0.818821,-20.000000,0.050000,-0.050222,-0.347674,0.129962,-1.638648,1.502595,-0.013385,-0.117136,-0.572544,0.304501,4.050099,-20.000000,20.000000,4.324190
8093.697764,0.363283,0.783358,-0.134307,-0.237094,0.128634,-0.030649,0.652646,-0.674105,0.012242,-1.747056,-1.321939,20.000000,-0.298385,-0.087695,0.249613,0.822236,-20.000000,0.049089,-0.051365,-0.347035,0.129415,-1.638933,1.501772,-0.014669,-0.116421,-0.572269,0.304974,4.037937,-20.000000,20.000000,4.354456
8093.718450,0.363795,0.783776,-0.135251,-0.236790,0.128999,-0.037773,0.652467,-0.673685,0.002546,-1.745427,-1.319798,20.000000,-0.298913,-0.084695,0.256148,0.827039,-20.000000,0.048259,-0.051667,-0.347518,0.128692,-1.638989,1.501635,-0.015820,-0.115204,-0.572058,0.305166,4.026633,-20.000000,20.000000,4.383938
8093.737638,0.367286,0.782987,-0.135559,-0.237556,0.129560,-0.045511,0.652736,-0.672280,-0.000671,-1.741433,-1.318029,20.000000,-0.299167,-0.084380,0.263928,0.831827,-20.000000,0.047956,-0.052322,-0.348849,0.127842,-1.639079,1.500734,-0.016357,-0.114974,-0.572346,0.304917,4.016039,-20.000000,20.000000,4.412303
8093.757680,0.375819,0.781950,-0.140052,-0.235709,0.127360,-0.045000,0.656950,-0.667358,0.011961,-1.733126,-1.314993,20.000000,-0.304252,-0.087197,0.280558,0.844717,-20.000000,0.046879,-0.050722,-0.355429,0.121598,-1.642170,1.498428,-0.016311,-0.116537,-0.563659,0.308794,3.997236,-20.000000,20.000000,4.442834
8093.777545,0.379082,0.775254,-0.138536,-0.243308,0.131723,-0.050132,0.649557,-0.659466,-0.007654,-1.730722,-1.314490,20.000000,-0.311369,-0.093024,0.292143,0.852434,-20.000000,0.042071,-0.053438,-0.355521,0.120561,-1.640484,1.498223,-0.023135,-0.122487,-0.561005,0.311751,3.979439,-20.000000,20.000000,4.477071
8093.797167,0.380661,0.773450,-0.136757,-0.246243,0.135187,-0.048630,0.647382,-0.658667,-0.004993,-1.729021,-1.315519,20.000000,-0.306978,-0.091580,0.293287,0.850901,-20.000000,0.044843,-0.052006,-0.354978,0.122826,-1.640651,1.500845,-0.019265,-0.120696,-0.559758,0.311355,3.963798,-20.000000,20.000000,4.508795
8093.817132,0.379698,0.774613,-0.136244,-0.249926,0.134651,-0.045736,0.646414,-0.657884,-0.000203,-1.727237,-1.315742,20.000000,-0.301227,-0.088903,0.299347,0.853378,-20.000000,0.047048,-0.052226,-0.355803,0.122789,-1.641103,1.502622,-0.014918,-0.119058,-0.558859,0.311392,3.948226,-20.000000,20.000000,4.539328
8093.837103,0.555249,0.909434,-0.137356,-0.256201,0.273060,0.474845,0.585907,-0.726842,-0.257555,-1.810274,-1.274671,20.000000,-0.024496,0.098138,0.346266,0.940873,-20.000000,-0.038357,-0.165544,-0.405483,0.101569,-1.764729,1.575321,0.173635,0.096055,-0.441393,0.160532,3.998414,-20.000000,20.000000,4.638565
8093.857130,0.558969,0.955771,-0.102022,-0.240039,0.328349,0.340116,0.553603,-0.749607,-0.034422,-1.780297,-1.230270,20.000000,-0.093573,0.020460,0.541017,1.084373,-20.000000,0.007118,-0.137235,-0.490367,0.041580,-1.722225,1.590989,0.142752,0.029206,-0.432563,0.130705,4.066750,-20.000000,20.000000,4.670724
8093.877115,0.535024,0.907759,-0.112307,-0.335028,0.308935,0.074711,0.606093,-0.787028,-0.029577,-1.744242,-1.277923,20.000000,-0.189649,-0.043367,0.353038,0.978997,-20.000000,0.012576,-0.097539,-0.462047,0.100505,-1.665506,1.552203,0.091317,-0.028759,-0.421738,0.101299,4.105918,-20.000000,20.000000,4.705631
8093.897092,0.489924,0.874606,-0.106476,-0.357833,0.335464,-0.005198,0.582189,-0.831434,-0.101466,-1.750627,-1.291716,20.000000,-0.175007,-0.089273,0.250140,0.912722,-20.000000,0.006830,-0.115805,-0.410383,0.163862,-1.658053,1.536669,0.072049,-0.065249,-0.416993,0.100623,4.142636,-20.000000,20.000000,4.737469
8093.917116,0.529735,0.894711,-0.132505,-0.347842,0.382012,0.088465,0.546926,-0.839766,-0.082050,-1.720487,-1.249115,20.000000,-0.212019,-0.065515,0.347191,1.020067,-20.000000,-0.003101,-0.098602,-0.408789,0.135388,-1.667873,1.551776,0.073492,-0.039371,-0.392981,0.096768,4.178977,-20.000000,20.000000,4.773679
8093.937093,0.551510,0.924839,-0.143827,-0.359075,0.400318,0.043328,0.519191,-0.890325,0.014794,-1.704472,-1.269654,20.000000,-0.188007,-0.048541,0.315924,1.025561,-20.000000,0.003284,-0.107735,-0.404411,0.132591,-1.688481,1.586778,0.096417,-0.010529,-0.347740,0.083024,4.194716,-20.000000,20.000000,4.816121
8093.957163,0.592724,0.901234,-0.203333,-0.396489,0.458163,0.059467,0.491236,-0.925859,-0.062091,-1.708446,-1.280346,20.000000,-0.255716,-0.015647,0.251652,0.976669,-20.000000,-0.020667,-0.141384,-0.386046,0.164062,-1.708231,1.582600,0.090744,-0.018683,-0.268754,0.042036,4.227105,-20.000000,20.000000,4.873561
8093.977094,0.673719,0.922938,-0.166475,-0.394433,0.511949,0.068345,0.490663,-0.931512,-0.031046,-1.695091,-1.265039,20.000000,-0.207383,-0.058273,0.297318,0.999079,-20.000000,-0.006806,-0.113063,-0.402947,0.150099,-1.719102,1.589441,0.155496,-0.038822,-0.241250,0.028107,4.275961,-20.000000,20.000000,4.938178
8093.997125,0.694139,0.909207,-0.180010,-0.346111,0.433522,0.014086,0.556943,-0.880560,-0.022659,-1.666488,-1.277600,20.000000,-0.207121,-0.052063,0.293114,0.990903,-20.000000,-0.014985,-0.061928,-0.414591,0.160422,-1.728389,1.546294,0.096488,-0.062633,-0.181289,0.009722,4.268370,-20.000000,20.000000,5.004326
8094.017612,0.685292,0.853032,-0.170633,-0.320729,0.401328,0.028389,0.576921,-0.872158,-0.048448,-1.670868,-1.300977,20.000000,-0.206958,-0.061918,0.246290,0.951055,-20.000000,-0.016891,-0.070422,-0.399603,0.167112,-1.726746,1.557305,0.089510,-0.090351,-0.166772,-0.016911,4.241868,-20.000000,20.000000,5.058074
8094.037161,0.682947,0.830767,-0.180992,-0.328318,0.406021,0.103668,0.529722,-0.901213,-0.060433,-1.693355,-1.320095,20.000000,-0.229053,-0.017995,0.186509,0.903484,-20.000000,0.007588,-0.118766,-0.382551,0.182456,-1.706278,1.543597,0.095247,-0.033953,-0.154405,-0.024485,4.179153,-20.000000,20.000000,5.148468
8094.057126,0.646754,0.891260,-0.187039,-0.348125,0.396379,0.169071,0.505200,-0.913263,0.061725,-1.723981,-1.314928,20.000000,-0.235447,-0.039849,0.173996,0.890342,-20.000000,-0.016531,-0.105234,-0.390995,0.189523,-1.712148,1.558567,0.098054,-0.054395,-0.143537,-0.046214,4.144524,-20.000000,20.000000,5.238323
8094.077582,0.626533,0.884204,-0.198614,-0.365459,0.374771,0.105011,0.515680,-0.938877,0.025806,-1.745277,-1.304698,20.000000,-0.245746,-0.023710,0.086757,0.831392,-20.000000,-0.012184,-0.091159,-0.385546,0.209801,-1.723352,1.566100,0.099726,-0.030603,-0.099163,-0.071529,4.100639,-20.000000,20.000000,5.273209
8094.097133,0.639468,0.866982,-0.227225,-0.340998,0.379772,0.131145,0.539924,-0.944701,-0.001933,-1.778859,-1.307096,20.000000,-0.284052,0.002883,-0.017188,0.764051,-20.000000,0.029045,-0.096274,-0.349650,0.244643,-1.689239,1.563507,0.122131,-0.046026,-0.066511,-0.112628,4.066103,-20.000000,20.000000,5.278790
8094.117050,0.612649,0.881648,-0.205587,-0.330405,0.374587,0.174457,0.537450,-0.934195,0.031249,-1.785329,-1.303325,20.000000,-0.245008,-0.020183,0.029806,0.795657,-20.000000,0.031882,-0.090233,-0.337779,0.242621,-1.701770,1.569845,0.144067,-0.062795,-0.043967,-0.120608,4.029051,-20.000000,20.000000,5.326673
8094.137069,0.621551,0.886834,-0.208229,-0.350408,0.381144,0.159515,0.543620,-0.941995,0.017378,-1.786020,-1.312074,20.000000,-0.232677,-0.039098,-0.000577,0.776142,-20.000000,0.019632,-0.099968,-0.318207,0.239163,-1.713771,1.549795,0.149854,-0.061939,-0.027083,-0.153007,4.004722,-20.000000,20.000000,5.381322
