t,qw,qx,qy,qz,wx,wy,wz
8010.015315,-0.454361,0.007559,0.006541,0.890761,-0.001984,0.002849,-0.000750
8010.035309,-0.454336,0.007544,0.006528,0.890774,-0.002502,0.000971,-0.002339
8010.056115,-0.454315,0.007545,0.006533,0.890785,0.003325,0.001624,-0.003709
8010.075330,-0.454290,0.007545,0.006539,0.890798,-0.000601,0.000488,-0.001023
8010.095292,-0.454260,0.007529,0.006530,0.890813,-0.002829,0.002554,-0.007383
8010.115291,-0.454209,0.007517,0.006511,0.890839,-0.002581,0.003615,-0.006055
8010.135374,-0.454155,0.007488,0.006521,0.890867,0.004806,0.006167,-0.006649
8010.155298,-0.454087,0.007462,0.006519,0.890902,0.001397,0.002894,-0.009272
8010.175444,-0.454005,0.007425,0.006531,0.890944,0.002022,-0.000010,-0.007135
8010.195297,-0.453923,0.007390,0.006549,0.890986,-0.001182,-0.000882,-0.008431
8010.215243,-0.453880,0.007369,0.006575,0.891008,0.006483,0.001431,-0.008763
8010.236523,-0.453842,0.007326,0.006616,0.891028,0.003614,0.002978,0.002404
8010.255289,-0.453847,0.007295,0.006599,0.891026,0.001211,-0.000034,-0.007658
8010.275293,-0.453798,0.007303,0.006601,0.891050,-0.005688,0.001169,-0.003896
8010.295293,-0.453773,0.007279,0.006578,0.891063,-0.001717,0.002063,-0.001812
8010.315288,-0.453744,0.007274,0.006562,0.891078,0.002462,0.006419,-0.000797
8010.335484,-0.453722,0.007234,0.006544,0.891090,0.001182,0.003443,-0.003166
8010.355957,-0.453702,0.007193,0.006516,0.891101,0.000689,0.000237,-0.005527
8010.375400,-0.453670,0.007125,0.006505,0.891117,-0.000433,0.004228,-0.003159
8010.395329,-0.453655,0.007019,0.006465,0.891127,0.006169,0.006505,0.000757
8010.415317,-0.453657,0.006908,0.006396,0.891127,0.000973,0.015167,0.002628
8010.436493,-0.453646,0.006834,0.006353,0.891133,0.002911,0.010690,0.001019
8010.455287,-0.453625,0.006743,0.006323,0.891145,-0.001055,0.006591,-0.004224
8010.475279,-0.453613,0.006705,0.006309,0.891151,0.002738,0.004803,-0.001855
8010.495281,-0.453600,0.006653,0.006296,0.891159,0.003268,0.004815,-0.002652
8010.515282,-0.453584,0.006618,0.006304,0.891167,0.001459,0.003189,-0.002626
8010.535207,-0.453573,0.006627,0.006327,0.891172,0.003373,0.001117,-0.000790
8010.555275,-0.453562,0.006653,0.006364,0.891177,0.002099,-0.001308,-0.000235
8010.575275,-0.453552,0.006656,0.006394,0.891182,0.005810,-0.001769,-0.001587
8010.595277,-0.453544,0.006660,0.006422,0.891186,-0.003216,-0.002770,-0.003896
8010.615276,-0.453525,0.006648,0.006429,0.891195,0.000433,0.001035,-0.003150
8010.636263,-0.453496,0.006628,0.006433,0.891211,-0.000003,-0.002143,0.001645
8010.656126,-0.453471,0.006649,0.006445,0.891223,-0.001341,-0.002732,-0.002585
8010.675272,-0.453427,0.006673,0.006461,0.891245,-0.001594,-0.004328,-0.003915
8010.695272,-0.453385,0.006675,0.006455,0.891266,-0.005427,0.000629,-0.006555
8010.715271,-0.453350,0.006643,0.006434,0.891285,-0.005510,0.004889,-0.003919
8010.735272,-0.453320,0.006605,0.006394,0.891301,0.001057,0.007935,-0.005843
8010.756169,-0.453292,0.006557,0.006368,0.891315,-0.001494,0.004448,-0.002351
8010.775277,-0.453279,0.006502,0.006311,0.891323,-0.000739,0.006876,0.000560
8010.795203,-0.453247,0.006390,0.006237,0.891340,-0.000906,0.011899,-0.005849
8010.815264,-0.453179,0.006262,0.006192,0.891376,0.000714,0.010861,-0.007178
8010.836157,-0.453118,0.006207,0.006171,0.891407,-0.001564,0.004677,-0.009792
8010.855364,-0.453041,0.006110,0.006123,0.891447,0.000903,0.013510,-0.009051
8010.875264,-0.452991,0.005985,0.006058,0.891475,-0.001018,0.018018,-0.004009
8010.895236,-0.452998,0.005873,0.005993,0.891472,-0.002473,0.013214,-0.001054
8010.915269,-0.452995,0.005839,0.005976,0.891474,0.003412,-0.001022,-0.001299
8010.935227,-0.452990,0.005850,0.005991,0.891476,0.002159,-0.003692,0.000837
8010.955302,-0.452987,0.005857,0.005993,0.891478,0.001287,-0.000542,-0.000501
8010.975259,-0.452982,0.005867,0.006009,0.891480,-0.001027,-0.004314,-0.000198
8010.995259,-0.452975,0.005861,0.006022,0.891483,-0.000829,-0.002188,-0.001800
8011.015226,-0.452972,0.005876,0.006037,0.891485,0.004783,-0.002851,-0.002102
8011.035749,-0.452963,0.005894,0.006068,0.891489,-0.000367,-0.000054,-0.004716
8011.055273,-0.452955,0.005900,0.006092,0.891493,0.004423,0.002459,0.001052
8011.075255,-0.452959,0.005897,0.006122,0.891491,0.005355,-0.003902,0.000808
8011.095257,-0.452944,0.005904,0.006168,0.891498,-0.001268,-0.006170,-0.000722
8011.115260,-0.452934,0.005898,0.006183,0.891503,-0.001115,0.000493,0.000319
8011.135256,-0.452917,0.005868,0.006178,0.891512,0.002592,0.000555,-0.001312
8011.155255,-0.452901,0.005838,0.006182,0.891521,0.002793,0.002954,-0.001318
8011.175259,-0.452889,0.005769,0.006168,0.891527,0.003135,0.012284,0.001027
8011.195254,-0.452887,0.005543,0.006082,0.891530,0.000165,0.024445,-0.004308
8011.215255,-0.452854,0.005282,0.005950,0.891549,0.000674,0.026589,-0.001145
8011.235274,-0.452885,0.005065,0.005853,0.891536,-0.001960,0.025732,0.000487
8011.255206,-0.452854,0.004822,0.005750,0.891553,0.004254,0.032500,-0.002521
8011.275248,-0.452883,0.004551,0.005664,0.891540,0.004329,0.016822,-0.002173
8011.295255,-0.452864,0.004433,0.005640,0.891551,0.003712,0.008021,-0.004801
8011.315272,-0.452867,0.004344,0.005638,0.891549,0.002675,0.008025,-0.000545
8011.335355,-0.452883,0.004260,0.005624,0.891542,-0.001607,0.009508,-0.001318
8011.355285,-0.452889,0.004190,0.005614,0.891539,0.000617,0.005588,0.001072
8011.375259,-0.452902,0.004153,0.005626,0.891533,0.000407,0.002920,0.001348
8011.395275,-0.452900,0.004142,0.005639,0.891534,0.003513,-0.004734,0.003746
8011.415264,-0.452887,0.004139,0.005657,0.891540,0.002568,0.000545,-0.002900
8011.435233,-0.452871,0.004160,0.005673,0.891548,-0.000507,-0.005103,-0.003642
8011.455278,-0.452855,0.004170,0.005696,0.891556,0.006644,-0.003615,-0.002386
8011.475253,-0.452840,0.004188,0.005729,0.891564,-0.000343,0.002368,0.002698
8011.495242,-0.452838,0.004164,0.005723,0.891565,0.004936,0.002735,0.000270
8011.515243,-0.452839,0.004119,0.005739,0.891565,-0.000690,0.005832,0.003205
8011.535276,-0.452853,0.004061,0.005724,0.891558,0.000344,0.005840,0.000010
8011.555256,-0.452873,0.004002,0.005699,0.891548,-0.000462,0.007965,0.004794
8011.575251,-0.452879,0.003961,0.005686,0.891545,0.002402,0.007192,-0.003713
8011.595240,-0.452871,0.003924,0.005689,0.891549,0.002469,0.005353,0.000801
8011.615241,-0.452850,0.003897,0.005711,0.891560,0.001320,0.006371,-0.007704
8011.635251,-0.452776,0.003834,0.005706,0.891598,0.003671,0.008529,-0.009312
8011.655238,-0.452691,0.003796,0.005716,0.891641,0.000109,0.001262,-0.009791
8011.675243,-0.452618,0.003785,0.005725,0.891678,0.004006,0.003205,-0.013530
8011.695236,-0.452528,0.003779,0.005744,0.891723,-0.001429,0.000442,-0.006854
8011.715233,-0.452445,0.003759,0.005765,0.891766,0.003597,-0.001056,-0.010884
8011.735203,-0.452366,0.003748,0.005773,0.891806,0.000773,-0.005109,-0.009505
8011.755252,-0.452254,0.003730,0.005813,0.891862,0.003799,0.000804,-0.013265
8011.775231,-0.452126,0.003711,0.005852,0.891927,-0.002846,0.001731,-0.011091
8011.795163,-0.452082,0.003712,0.005854,0.891949,-0.001698,0.002343,0.002690
8011.815230,-0.452097,0.003714,0.005877,0.891941,0.001785,0.001078,0.001086
8011.835250,-0.452082,0.003700,0.005898,0.891949,0.002828,-0.001330,-0.007941
8011.855228,-0.452090,0.003704,0.005934,0.891945,-0.001473,-0.001844,0.019437
8011.875228,-0.452284,0.003662,0.005973,0.891846,0.000788,0.002203,0.016224
8011.895227,-0.452356,0.003642,0.005985,0.891810,0.001125,0.004494,-0.007159
8011.915231,-0.452270,0.003627,0.005976,0.891854,0.000574,0.001780,-0.016948
8011.935236,-0.452130,0.003613,0.005983,0.891925,0.000443,-0.002980,-0.010825
8011.955244,-0.452102,0.003629,0.006009,0.891939,-0.003119,-0.003788,0.004330
8011.975226,-0.452219,0.003647,0.005991,0.891880,0.003266,0.002555,0.027084
8011.995227,-0.452457,0.003621,0.006004,0.891759,-0.000193,0.000854,0.019686
8012.015230,-0.452469,0.003621,0.006006,0.891753,0.000307,0.001243,-0.017482
8012.035240,-0.452248,0.003590,0.005980,0.891865,-0.001617,0.003587,-0.019333
8012.055157,-0.452213,0.003579,0.005980,0.891883,-0.001287,-0.000004,0.012787
8012.075181,-0.452294,0.003581,0.006018,0.891841,0.008129,0.002830,0.002894
8012.095221,-0.452300,0.003583,0.006054,0.891838,-0.003727,-0.003036,-0.000981
8012.115219,-0.452344,0.003597,0.006048,0.891816,-0.000375,0.002106,0.000034
8012.135292,-0.452351,0.003585,0.006069,0.891812,0.003632,0.000861,0.000272
8012.155226,-0.452369,0.003583,0.006061,0.891803,-0.000307,0.000506,0.002697
8012.175217,-0.452385,0.003601,0.006028,0.891795,-0.002963,-0.001950,-0.001787
8012.195230,-0.452380,0.003604,0.006039,0.891797,0.001616,-0.003430,-0.001019
8012.215218,-0.452392,0.003599,0.006035,0.891792,0.002305,0.004310,0.007710
8012.235262,-0.452420,0.003599,0.006006,0.891777,0.000995,0.001328,0.001355
8012.255222,-0.452420,0.003615,0.005963,0.891778,-0.001776,0.004438,-0.002611
8012.275214,-0.452419,0.003627,0.005931,0.891778,-0.009338,-0.000497,0.002508
8012.295219,-0.452430,0.003648,0.005876,0.891773,-0.001418,0.001005,-0.002878
8012.315213,-0.452421,0.003647,0.005840,0.891778,-0.004463,0.007584,0.000040
8012.335221,-0.452420,0.003643,0.005796,0.891779,-0.000604,0.001551,0.002160
8012.355238,-0.452403,0.003644,0.005779,0.891787,0.003312,0.004312,0.000528
8012.375210,-0.452393,0.003635,0.005744,0.891793,-0.002501,0.001234,-0.002075
8012.395145,-0.452370,0.003623,0.005723,0.891804,0.001512,0.001330,-0.000773
8012.416162,-0.452371,0.003625,0.005720,0.891804,0.000156,0.002367,0.000035
8012.435210,-0.452370,0.003608,0.005710,0.891805,-0.001199,0.002343,-0.001552
8012.455238,-0.452370,0.003595,0.005712,0.891805,0.003048,0.003226,-0.001584
8012.475208,-0.452360,0.003568,0.005710,0.891810,0.005271,-0.001253,-0.000520
8012.495235,-0.452349,0.003554,0.005717,0.891816,0.006305,0.000931,0.002109
8012.515207,-0.452338,0.003525,0.005714,0.891821,-0.001654,0.000210,0.000052
8012.535204,-0.452325,0.003504,0.005724,0.891828,0.002867,-0.000216,-0.001829
8012.555207,-0.452325,0.003482,0.005749,0.891828,0.004845,0.005390,-0.002671
8012.575219,-0.452318,0.003469,0.005779,0.891831,0.002248,0.002937,-0.002628
8012.595209,-0.452312,0.003438,0.005797,0.891834,0.000749,-0.000001,0.002965
8012.615201,-0.452315,0.003423,0.005824,0.891833,0.000200,-0.000280,-0.000739
8012.635226,-0.452317,0.003410,0.005834,0.891831,-0.002497,0.001247,-0.002066
8012.655210,-0.452325,0.003406,0.005834,0.891828,0.001297,-0.001324,0.000040
8012.675205,-0.452320,0.003414,0.005837,0.891830,0.002276,0.002409,-0.001306
8012.695145,-0.452317,0.003422,0.005843,0.891831,-0.002689,-0.001145,-0.000725
8012.715209,-0.452306,0.003424,0.005840,0.891837,-0.004692,-0.005988,0.000639
8012.735168,-0.452306,0.003428,0.005827,0.891837,-0.001572,-0.003788,-0.001782
8012.755242,-0.452294,0.003431,0.005817,0.891843,-0.000550,-0.001362,0.001645
8012.775198,-0.452287,0.003454,0.005823,0.891847,0.000226,-0.001357,-0.001808
8012.795206,-0.452280,0.003490,0.005821,0.891850,0.001316,-0.001594,0.000834
8012.815196,-0.452268,0.003498,0.005798,0.891856,0.003214,-0.004207,-0.000234
8012.835148,-0.452261,0.003501,0.005788,0.891860,0.001869,-0.002924,0.000045
8012.855208,-0.452254,0.003529,0.005809,0.891863,-0.001584,-0.002185,0.001934
8012.875191,-0.452251,0.003565,0.005805,0.891864,0.001890,-0.003172,0.001630
8012.895193,-0.452244,0.003579,0.005810,0.891868,0.001271,0.000002,-0.001555
8012.915198,-0.452235,0.003582,0.005809,0.891873,-0.003514,-0.000383,-0.001533
8012.935218,-0.452228,0.003598,0.005828,0.891876,0.001188,0.004793,0.001073
8012.955568,-0.452221,0.003596,0.005854,0.891880,0.001195,0.003193,0.000561
8012.975438,-0.452218,0.003607,0.005874,0.891881,0.001231,0.001856,-0.001300
8012.995193,-0.452214,0.003618,0.005882,0.891883,0.002819,0.000830,-0.002370
8013.015205,-0.452207,0.003610,0.005880,0.891886,-0.000378,0.001833,-0.001018
8013.037348,-0.452206,0.003601,0.005879,0.891887,0.001809,-0.000519,-0.002892
8013.055207,-0.452200,0.003583,0.005875,0.891890,0.001184,0.005331,0.002400
8013.075236,-0.452197,0.003559,0.005852,0.891892,0.000314,0.006901,-0.000510
8013.095206,-0.452190,0.003549,0.005854,0.891895,-0.003269,-0.000374,-0.002830
8013.115203,-0.452186,0.003557,0.005845,0.891897,0.000889,0.004503,-0.002900
8013.135193,-0.452184,0.003533,0.005844,0.891898,-0.000320,0.000768,0.001365
8013.155190,-0.452176,0.003542,0.005844,0.891902,0.000772,-0.001873,0.000315
8013.175202,-0.452173,0.003545,0.005831,0.891904,-0.003550,-0.000656,-0.004961
8013.195187,-0.452162,0.003536,0.005853,0.891910,-0.004034,-0.001460,-0.004436
8013.215185,-0.452156,0.003549,0.005818,0.891913,-0.003228,-0.003317,-0.004973
8013.235164,-0.452134,0.003566,0.005807,0.891924,0.003880,0.001386,-0.002639
8013.255180,-0.452122,0.003544,0.005796,0.891930,0.004705,0.000073,-0.003177
8013.275184,-0.452109,0.003557,0.005797,0.891937,-0.004543,-0.002520,-0.002302
8013.295179,-0.452092,0.003571,0.005786,0.891946,0.000148,0.001032,-0.003678
8013.315182,-0.452075,0.003566,0.005766,0.891954,0.000439,0.001044,-0.002624
8013.335166,-0.452060,0.003573,0.005772,0.891962,0.000694,0.002118,0.000557
8013.355216,-0.452044,0.003573,0.005784,0.891970,0.003084,0.001363,-0.003705
8013.375212,-0.452014,0.003593,0.005810,0.891985,-0.001693,0.000722,-0.003661
8013.395179,-0.451991,0.003582,0.005825,0.891996,0.003605,0.000827,-0.005025
8013.415204,-0.451972,0.003573,0.005826,0.892006,0.000437,0.001566,-0.000761
8013.435179,-0.451957,0.003570,0.005830,0.892014,-0.004527,-0.003880,-0.004159
8013.455182,-0.451943,0.003569,0.005832,0.892020,0.001023,-0.001061,-0.001555
8013.475180,-0.451942,0.003548,0.005840,0.892021,0.005237,-0.000467,-0.005298
8013.495215,-0.451931,0.003550,0.005872,0.892027,-0.000863,-0.000034,-0.000752
8013.515203,-0.451930,0.003524,0.005867,0.892027,0.000171,0.001042,-0.001821
8013.535119,-0.451926,0.003522,0.005870,0.892029,0.001304,-0.001315,0.000562
8013.555174,-0.451918,0.003546,0.005868,0.892033,0.000209,0.001050,0.002686
8013.575192,-0.451902,0.003553,0.005891,0.892041,0.003727,-0.002888,-0.002095
8013.595177,-0.451884,0.003536,0.005894,0.892050,-0.000068,0.000246,-0.000488
8013.615171,-0.451867,0.003521,0.005886,0.892059,-0.000841,-0.002738,-0.005254
8013.635171,-0.451844,0.003539,0.005901,0.892070,-0.000564,-0.001105,0.000055
8013.655166,-0.451833,0.003556,0.005901,0.892076,0.002546,0.001618,-0.001311
8013.675174,-0.451800,0.003555,0.005910,0.892093,-0.000056,-0.000563,-0.002335
8013.695202,-0.451780,0.003562,0.005901,0.892103,-0.000376,0.001291,-0.003938
8013.715297,-0.451764,0.003574,0.005903,0.892111,0.000973,0.000799,-0.002354
8013.735433,-0.451735,0.003581,0.005920,0.892125,0.000760,-0.000795,0.000040
8013.755169,-0.451713,0.003580,0.005909,0.892137,0.002787,0.001876,-0.005023
8013.775168,-0.451680,0.003567,0.005904,0.892154,-0.000579,-0.001646,-0.003661
8013.795120,-0.451664,0.003560,0.005895,0.892162,0.003644,0.000047,-0.003165
8013.815168,-0.451636,0.003539,0.005900,0.892176,0.000694,0.002382,0.000027
8013.835227,-0.451609,0.003530,0.005890,0.892189,0.002297,0.001888,-0.001043
8013.855349,-0.451582,0.003528,0.005915,0.892203,0.000994,-0.000815,-0.004478
8013.875158,-0.451537,0.003509,0.005913,0.892226,0.001220,-0.000019,-0.004743
8013.895161,-0.451500,0.003476,0.005923,0.892245,0.002007,0.001611,-0.002640
8013.915167,-0.451462,0.003428,0.005923,0.892264,0.001969,0.001592,-0.008734
8013.935176,-0.451423,0.003398,0.005933,0.892284,0.002750,0.004286,-0.002385
8013.955178,-0.451395,0.003384,0.005919,0.892298,0.000655,0.001841,-0.005546
8013.975162,-0.451395,0.003400,0.005924,0.892298,-0.000414,0.004216,-0.000771
8013.995161,-0.451395,0.003389,0.005925,0.892298,0.000716,-0.000554,-0.004472
8014.016588,-0.451395,0.003381,0.005927,0.892298,0.001781,0.000549,-0.000235
8014.035191,-0.451395,0.003379,0.005933,0.892298,-0.000645,0.002076,-0.002088
8014.055161,-0.451395,0.003367,0.005924,0.892298,0.001470,0.001590,-0.004218
8014.075174,-0.451395,0.003364,0.005908,0.892299,0.000248,-0.002402,-0.001286
8014.095230,-0.451395,0.003344,0.005878,0.892299,0.001718,0.001592,-0.005286
8014.115153,-0.451395,0.003333,0.005868,0.892299,0.002014,0.001343,-0.002626
8014.135159,-0.451395,0.003343,0.005851,0.892299,0.003831,0.003524,-0.002388
8014.155152,-0.451395,0.003359,0.005842,0.892299,-0.000980,0.004751,-0.001559
8014.175149,-0.451395,0.003378,0.005841,0.892299,-0.002521,0.002315,-0.003391
8014.195150,-0.451395,0.003407,0.005827,0.892299,0.000102,0.002618,-0.003691
8014.215148,-0.451395,0.003415,0.005821,0.892299,-0.001439,0.002866,0.000573
8014.235166,-0.451396,0.003414,0.005805,0.892299,0.003567,0.004056,0.000793
8014.255158,-0.451396,0.003431,0.005804,0.892298,-0.001147,0.000761,-0.001020
8014.275151,-0.451396,0.003412,0.005792,0.892299,-0.002387,-0.004335,-0.002576
8014.295144,-0.451396,0.003387,0.005776,0.892299,-0.000599,0.000499,0.001111
8014.315149,-0.451396,0.003378,0.005774,0.892299,0.002495,0.004821,0.001073
8014.335177,-0.451396,0.003379,0.005773,0.892299,0.001145,0.005046,-0.001836
8014.355071,-0.451396,0.003363,0.005790,0.892299,0.004182,0.000590,-0.000265
8014.375172,-0.451395,0.003348,0.005785,0.892299,-0.002705,-0.001150,-0.002059
8014.395222,-0.451395,0.003321,0.005805,0.892299,0.002462,0.006418,-0.001330
8014.415154,-0.451395,0.003320,0.005810,0.892299,-0.001139,0.001006,-0.000477
8014.435545,-0.451395,0.003315,0.005806,0.892299,-0.003289,0.000972,-0.001793
8014.455545,-0.451395,0.003287,0.005809,0.892299,-0.005900,-0.001490,-0.002558
8014.475149,-0.451395,0.003274,0.005818,0.892299,0.006702,0.004894,-0.004551
8014.495137,-0.451395,0.003233,0.005837,0.892300,-0.000351,0.001293,0.000307
8014.515144,-0.451395,0.003234,0.005836,0.892299,-0.002961,-0.001136,0.001398
8014.535170,-0.451395,0.003231,0.005843,0.892299,-0.002155,-0.001931,-0.002048
8014.555139,-0.451395,0.003236,0.005844,0.892299,0.001506,0.001898,0.001885
8014.575137,-0.451395,0.003229,0.005836,0.892300,0.004314,0.006727,0.000512
8014.595131,-0.451395,0.003218,0.005825,0.892300,-0.002989,-0.000626,-0.002059
8014.615148,-0.451395,0.003210,0.005803,0.892300,-0.001167,0.002087,0.000842
8014.635216,-0.451395,0.003204,0.005791,0.892300,0.003138,0.000066,0.001080
8014.655139,-0.451395,0.003198,0.005779,0.892300,0.000179,0.002381,0.002954
8014.675133,-0.451395,0.003199,0.005774,0.892300,-0.001430,0.002625,0.002698
8014.695136,-0.451395,0.003192,0.005754,0.892300,-0.002224,0.001268,-0.000204
8014.715077,-0.451395,0.003181,0.005748,0.892300,0.007067,0.001474,-0.000282
8014.735059,-0.451395,0.003147,0.005728,0.892300,0.002842,0.000843,-0.001046
8014.755153,-0.451395,0.003154,0.005731,0.892300,-0.001755,0.004742,0.001895
8014.775126,-0.451395,0.003140,0.005734,0.892300,0.001494,0.001344,-0.000240
8014.795137,-0.451395,0.003111,0.005724,0.892300,0.002381,-0.002891,0.001104
8014.815109,-0.451395,0.003095,0.005742,0.892301,0.000690,0.002134,0.001092
8014.835156,-0.451395,0.003074,0.005736,0.892301,-0.002044,0.005250,0.000570
8014.855125,-0.451395,0.003062,0.005732,0.892301,-0.000717,0.005285,-0.001304
8014.875126,-0.451395,0.003072,0.005721,0.892301,-0.003628,0.003880,-0.003930
8014.895143,-0.451395,0.003065,0.005720,0.892301,-0.001436,0.002877,0.001117
8014.915130,-0.451394,0.003034,0.005718,0.892301,-0.003052,0.003918,0.001376
8014.935079,-0.451395,0.003041,0.005709,0.892301,0.001489,0.002429,0.001880
8014.955125,-0.451395,0.003010,0.005726,0.892301,0.001208,0.001592,-0.003150
8014.975326,-0.451395,0.002980,0.005713,0.892301,0.004860,0.004882,-0.001587
8014.995118,-0.451394,0.002963,0.005724,0.892301,0.001661,0.006677,0.000006
8015.015122,-0.451394,0.002949,0.005743,0.892301,-0.001418,-0.000604,-0.005515
8015.035140,-0.451394,0.002978,0.005733,0.892301,0.000669,0.002660,-0.000491
8015.055118,-0.451394,0.002963,0.005720,0.892301,0.002575,0.002974,0.004000
8015.075189,-0.451394,0.002963,0.005709,0.892301,-0.003482,-0.000891,0.000611
8015.095118,-0.451394,0.002949,0.005695,0.892301,-0.003002,0.000970,-0.000198
8015.115121,-0.451394,0.002937,0.005695,0.892301,-0.002725,0.000978,0.001396
8015.135124,-0.451394,0.002928,0.005662,0.892302,0.000707,0.000788,0.000314
8015.155116,-0.451394,0.002900,0.005667,0.892302,0.000439,0.001321,0.000842
8015.175115,-0.451394,0.002904,0.005655,0.892302,-0.002155,-0.001662,0.000083
8015.195114,-0.451395,0.002898,0.005640,0.892302,-0.001690,0.001798,-0.000465
8015.215117,-0.451395,0.002885,0.005629,0.892302,-0.000682,0.004495,0.000311
8015.235128,-0.451394,0.002876,0.005618,0.892302,0.001750,0.002138,-0.000241
8015.255116,-0.451395,0.002899,0.005606,0.892302,-0.005399,0.001184,0.002471
