t,target_left_hip_pitch_joint,target_left_hip_roll_joint,target_left_hip_yaw_joint,target_left_knee_joint,target_left_ankle_pitch_joint,target_left_ankle_roll_joint,target_right_hip_pitch_joint,target_right_hip_roll_joint,target_right_hip_yaw_joint,target_right_knee_joint,target_right_ankle_pitch_joint,target_right_ankle_roll_joint,target_waist_yaw_joint,target_waist_pitch_joint,target_waist_roll_joint,target_left_shoulder_pitch_joint,target_left_shoulder_roll_joint,target_left_shoulder_yaw_joint,target_left_elbow_joint,target_left_wrist_yaw_joint,target_left_wrist_pitch_joint,target_left_wrist_roll_joint,target_right_shoulder_pitch_joint,target_right_shoulder_roll_joint,target_right_shoulder_yaw_joint,target_right_elbow_joint,target_right_wrist_yaw_joint,target_right_wrist_pitch_joint,target_right_wrist_roll_joint,target_head_yaw_joint,target_head_pitch_joint
8084.257475,-0.253999,0.340389,0.397413,0.115034,-0.176452,0.327413,0.121934,-0.142268,-0.195898,0.652525,0.142312,0.039232,0.045592,-0.112266,-0.255252,0.116391,0.226720,-0.717578,-0.499994,0.091773,0.029099,0.081309,0.159528,-0.256172,0.606329,-0.702430,-0.090259,0.061180,-0.024831,0.010000,-0.010000
8084.277460,-0.296783,0.247601,0.395148,0.141247,-0.270121,0.193089,0.120644,-0.144231,-0.152460,0.566365,0.242838,0.044040,0.044955,0.074855,-0.195748,0.094119,0.199652,-0.711215,-0.517657,0.098028,0.027204,0.087640,0.148873,-0.263150,0.621084,-0.693360,-0.108987,0.059308,-0.025465,0.010000,-0.010000
8084.297465,-0.264449,0.106985,0.370404,0.197664,-0.273822,0.060877,0.035096,-0.150979,-0.126516,0.416412,0.228215,0.038692,0.011165,0.348315,-0.231901,0.063672,0.205492,-0.694832,-0.523532,0.098706,0.021613,0.091936,0.142583,-0.251087,0.633046,-0.699856,-0.126720,0.056335,-0.025302,0.010000,-0.010000
8084.317506,-0.188723,-0.000228,0.331932,0.259236,-0.181321,-0.076490,-0.148282,-0.172073,-0.137592,0.230654,-0.056102,0.022036,0.006497,0.450000,-0.188664,0.024584,0.223934,-0.670679,-0.534239,0.081970,0.015130,0.095401,0.116403,-0.214998,0.635234,-0.707198,-0.134547,0.052771,-0.025198,0.010000,-0.010000
8084.337476,-0.127437,-0.048869,0.310774,0.303878,-0.014116,-0.126924,-0.290650,-0.155305,-0.162861,0.159570,-0.210218,0.022929,0.004315,0.450000,-0.052630,-0.008742,0.235222,-0.649662,-0.537665,0.055985,0.006355,0.101007,0.085191,-0.194656,0.642187,-0.715106,-0.143559,0.044899,-0.029061,0.010000,-0.010000
8084.371129,-0.082500,-0.054580,0.309475,0.313161,0.142049,-0.159541,-0.402831,-0.089213,-0.205542,0.138709,-0.277261,0.000247,0.058595,0.450000,0.122071,-0.023477,0.210926,-0.648955,-0.555999,0.026013,0.000564,0.106124,0.041512,-0.188199,0.645685,-0.715588,-0.147373,0.037869,-0.035005,0.010000,-0.010000
8084.381690,-0.089307,-0.085397,0.302113,0.336047,0.310895,-0.165624,-0.371314,-0.054608,-0.226402,0.132631,-0.145466,-0.004003,0.057117,0.450000,0.431207,0.017011,0.223051,-0.653220,-0.535376,0.011909,-0.002044,0.108730,0.080500,-0.164653,0.678057,-0.690430,-0.155024,0.034025,-0.040448,0.010000,-0.010000
8084.397996,-0.107399,-0.088615,0.309814,0.364627,0.333504,-0.113806,-0.348069,-0.005882,-0.231163,0.140810,0.210168,0.023666,0.042641,0.438958,0.450000,0.030244,0.258656,-0.655193,-0.514286,0.007636,-0.002999,0.109683,0.126204,-0.117329,0.708768,-0.682721,-0.162566,0.032619,-0.042439,0.010000,-0.010000
8084.417658,-0.107637,-0.130656,0.314541,0.356022,0.336532,-0.129451,-0.285305,-0.000869,-0.235121,0.177395,-0.161186,-0.055930,0.086352,-0.098160,-0.010561,0.020032,0.261134,-0.644094,-0.517368,-0.001168,-0.003933,0.110921,0.073314,-0.116495,0.700247,-0.700536,-0.148683,0.030386,-0.046732,0.010000,-0.010000
8084.437456,-0.109653,-0.150728,0.310275,0.361433,0.318549,-0.144572,-0.274169,-0.010616,-0.232360,0.203337,-0.416273,-0.127088,0.135921,-0.450000,-0.450000,0.036129,0.241083,-0.652332,-0.536368,0.008362,-0.006522,0.112306,-0.013933,-0.106573,0.689036,-0.730992,-0.139392,0.025553,-0.055333,0.010000,-0.010000
8084.457492,-0.077962,-0.099154,0.303059,0.368889,0.334529,-0.169814,-0.250758,0.026638,-0.232236,0.233571,-0.396093,-0.115378,0.095373,-0.450000,-0.450000,0.075018,0.215944,-0.684109,-0.539398,0.027089,-0.007469,0.112813,-0.014980,-0.168468,0.687004,-0.705325,-0.152866,0.023784,-0.058480,0.010000,-0.010000
8084.477471,-0.051380,-0.060123,0.306758,0.378768,0.336669,-0.111027,-0.211158,0.052085,-0.233275,0.267552,-0.082509,-0.033606,0.090915,-0.450000,-0.450000,0.076332,0.216150,-0.692297,-0.557132,0.038891,-0.009628,0.112004,-0.002461,-0.200709,0.699022,-0.693677,-0.167546,0.022337,-0.061867,0.010000,-0.010000
8084.497417,-0.057178,-0.065121,0.314975,0.359595,0.336956,-0.140274,-0.162487,0.065021,-0.230130,0.261424,-0.201346,-0.041343,0.074455,-0.337104,-0.125303,0.067946,0.195314,-0.706915,-0.560055,0.039792,-0.011109,0.113027,-0.002086,-0.222497,0.706471,-0.656977,-0.177662,0.021885,-0.065653,0.010000,-0.010000
8084.518023,-0.088504,-0.069924,0.337092,0.338498,0.336994,-0.158335,-0.171884,0.056281,-0.236870,0.247466,-0.193051,-0.053000,0.073265,0.060775,0.273335,0.087742,0.169577,-0.726114,-0.558965,0.043466,-0.011949,0.113693,0.009448,-0.245510,0.714495,-0.635618,-0.188572,0.021193,-0.068922,0.010000,-0.010000
8084.537468,-0.117369,-0.058606,0.344812,0.311828,0.225009,-0.204795,-0.201743,0.061823,-0.239369,0.224801,-0.251820,-0.067573,0.048317,0.431077,0.450000,0.070822,0.179736,-0.733704,-0.559164,0.045367,-0.011769,0.112176,0.011517,-0.255891,0.718654,-0.629156,-0.195785,0.019210,-0.070674,0.010000,-0.010000
8084.557466,-0.152617,-0.075454,0.335777,0.270147,-0.022764,-0.321586,-0.253081,0.058831,-0.239283,0.196155,-0.460211,-0.139121,0.043512,0.450000,0.450000,0.073720,0.192594,-0.747870,-0.561391,0.055453,-0.011321,0.108498,-0.002711,-0.268508,0.721873,-0.631547,-0.196098,0.018019,-0.071812,0.010000,-0.010000
8084.577370,-0.191877,-0.065925,0.342963,0.203579,-0.286661,-0.426696,-0.290502,0.075280,-0.243480,0.171120,-0.581588,-0.189352,0.034447,0.347800,0.450000,0.097331,0.210830,-0.764092,-0.557991,0.062371,-0.010829,0.103347,0.001814,-0.282469,0.732697,-0.633870,-0.191408,0.017749,-0.072696,0.010000,-0.010000
8084.597667,-0.224180,-0.058639,0.367862,0.158303,-0.472134,-0.454586,-0.302185,0.072593,-0.254012,0.149152,-0.617116,-0.220316,0.038946,0.276294,0.450000,0.050410,0.227516,-0.771958,-0.579708,0.064727,-0.006986,0.097477,-0.016896,-0.265359,0.744744,-0.648117,-0.186941,0.019417,-0.070605,0.010000,-0.010000
8084.617909,-0.202828,-0.093377,0.434798,0.206908,-0.397909,-0.312378,-0.341955,-0.046430,-0.287606,0.071284,-0.588373,-0.294926,0.016353,0.262876,0.242217,0.012804,0.276406,-0.775293,-0.569107,0.070496,-0.002648,0.091688,-0.006951,-0.211341,0.759441,-0.661797,-0.186056,0.021644,-0.068349,0.010000,-0.010000
8084.637714,-0.130455,-0.077656,0.437091,0.400948,-0.009703,-0.076284,-0.440148,-0.274666,-0.321985,-0.017304,-0.456305,-0.376033,0.010472,0.267381,-0.450000,0.004202,0.314842,-0.789724,-0.560510,0.085851,0.000409,0.086615,0.026821,-0.161802,0.768732,-0.660685,-0.194568,0.023773,-0.067880,0.010000,-0.010000
8084.657789,-0.088672,0.020555,0.358995,0.572928,0.220645,0.076683,-0.454483,-0.410012,-0.307003,-0.022246,-0.358142,-0.341370,-0.042110,0.037587,-0.226529,-0.028593,0.353723,-0.796495,-0.548847,0.099647,0.002337,0.081433,0.053997,-0.139538,0.781598,-0.627974,-0.212524,0.026369,-0.066584,0.010000,-0.010000
8084.688427,-0.068987,0.070429,0.324768,0.643177,0.205600,0.139990,-0.401983,-0.374420,-0.288345,0.028127,-0.292317,-0.331106,-0.105568,-0.405345,-0.216713,-0.045682,0.324124,-0.806631,-0.555666,0.108847,0.001617,0.074430,0.113340,-0.155328,0.782167,-0.603264,-0.223561,0.035681,-0.060617,0.010000,-0.010000
8084.732290,-0.032319,0.062332,0.287311,0.753000,0.179085,0.155812,-0.358399,-0.319693,-0.296543,0.086740,0.052397,-0.338817,-0.137070,-0.450000,-0.264240,-0.004935,0.296006,-0.817812,-0.566119,0.108445,0.001354,0.071867,0.200494,-0.174288,0.783090,-0.568623,-0.242899,0.039088,-0.058434,0.010000,-0.010000
8084.740193,-0.039708,0.069159,0.286202,0.745691,0.157590,0.169854,-0.296369,-0.234865,-0.310592,0.143781,0.298890,-0.284969,-0.167171,-0.450000,-0.429000,0.007422,0.273796,-0.819959,-0.580664,0.106892,0.001257,0.070930,0.230208,-0.179107,0.777615,-0.563159,-0.252022,0.040335,-0.057635,0.010000,-0.010000
8084.757941,-0.128878,0.062444,0.308418,0.621899,-0.010084,0.063473,-0.075310,-0.142521,-0.307985,0.176692,0.002967,-0.160292,-0.164105,-0.450000,-0.270387,-0.023942,0.192669,-0.794042,-0.619297,0.092180,0.002664,0.072507,0.194205,-0.176544,0.778355,-0.560462,-0.258661,0.043475,-0.056965,0.010000,-0.010000
8084.778238,-0.129744,0.051258,0.299334,0.515705,0.000977,0.010364,0.048209,-0.102141,-0.294234,0.191317,-0.071169,-0.176383,-0.054826,-0.252507,-0.301998,0.024307,0.146969,-0.786439,-0.622953,0.067110,0.005485,0.077050,0.162532,-0.199977,0.766188,-0.553492,-0.246290,0.046817,-0.054382,0.010000,-0.010000
8084.797947,-0.285465,0.029664,0.306872,0.248265,-0.048851,-0.074945,0.244770,-0.125516,-0.147768,0.274644,-0.430382,-0.010789,0.185425,0.450000,-0.450000,0.158083,0.065195,-0.761232,-0.564856,0.066138,0.005449,0.078573,-0.032956,-0.199290,0.756902,-0.636543,-0.236838,0.047426,-0.052261,0.010000,-0.010000
8084.817657,-0.390435,0.012665,0.317094,0.200085,0.046826,-0.096786,0.300935,-0.191124,-0.027425,0.276174,-0.574042,0.002160,0.249766,0.450000,-0.450000,0.210413,0.043347,-0.747297,-0.555161,0.056392,0.003217,0.080173,-0.163075,-0.174607,0.750038,-0.715832,-0.228716,0.046258,-0.050563,0.010000,-0.010000
8084.837471,-0.457205,0.006445,0.307096,0.185135,-0.057532,-0.123755,0.242281,-0.285651,0.015537,0.216025,-0.664595,-0.048951,0.217963,0.450000,-0.450000,0.205617,0.087791,-0.721989,-0.565960,0.040642,0.000086,0.084006,-0.145394,-0.166566,0.747867,-0.730260,-0.228228,0.042754,-0.050559,0.010000,-0.010000
8084.857573,-0.458672,0.027967,0.290755,0.175256,-0.186777,-0.122033,0.134608,-0.274876,-0.009925,0.188844,-0.570857,-0.053961,0.127408,0.268038,-0.322154,0.194637,0.153198,-0.698702,-0.575756,0.018912,-0.003907,0.086929,-0.076415,-0.180894,0.751354,-0.729045,-0.230833,0.037763,-0.047454,0.010000,-0.010000
8084.877493,-0.419866,0.086228,0.317437,0.145636,-0.075830,-0.113958,0.063781,-0.178679,-0.061434,0.255255,-0.400363,-0.101289,0.114525,0.062052,0.351674,0.225690,0.193937,-0.697746,-0.560720,0.006704,-0.009616,0.087164,-0.037163,-0.215476,0.755491,-0.719237,-0.243357,0.031062,-0.040733,0.010000,-0.010000
8084.897580,-0.372100,0.145533,0.406809,0.079794,0.117019,-0.068243,0.021609,-0.010221,-0.160602,0.439810,-0.223498,-0.082649,0.123478,-0.279837,0.351262,0.265450,0.176288,-0.715373,-0.545884,0.011107,-0.014748,0.083450,0.003807,-0.219662,0.756233,-0.720266,-0.264035,0.024300,-0.030341,0.010000,-0.010000
8084.917471,-0.303305,0.211759,0.538990,0.015848,0.307543,-0.060032,-0.037207,0.154248,-0.266742,0.671331,-0.076705,-0.069845,0.190683,-0.355682,0.357057,0.277200,0.204675,-0.742665,-0.537604,0.036770,-0.018269,0.077730,-0.000593,-0.200907,0.754675,-0.716722,-0.307990,0.018177,-0.022118,0.010000,-0.010000
8084.937458,-0.254027,0.223567,0.661932,0.009692,0.333056,-0.099426,-0.063484,0.172459,-0.290235,0.886924,-0.034827,-0.074620,0.374217,-0.403408,0.014327,0.294829,0.224283,-0.782628,-0.550377,0.078725,-0.014925,0.072499,-0.019377,-0.172140,0.747239,-0.712109,-0.363080,0.017707,-0.029016,0.010000,-0.010000
8084.957753,-0.000537,0.267653,0.694902,0.109605,0.336472,-0.077071,-0.205811,0.044161,-0.207386,0.592643,-0.079476,-0.090650,0.117956,-0.320409,0.185665,0.129131,0.221750,-0.813510,-0.592270,0.110595,-0.009143,0.066935,0.129385,-0.230299,0.734814,-0.633834,-0.389347,0.016593,-0.036574,0.010000,-0.010000
8084.977455,0.113275,0.301843,0.632674,0.214014,0.248578,-0.041788,-0.252172,-0.016094,-0.164824,0.392400,0.002800,-0.096966,-0.028976,-0.285197,0.404558,-0.028767,0.188614,-0.803628,-0.626147,0.127981,-0.002507,0.060993,0.307444,-0.264121,0.754709,-0.551129,-0.391041,0.013887,-0.041935,0.010000,-0.010000
8084.997489,0.155530,0.289813,0.565056,0.246680,0.030382,-0.034592,-0.306796,-0.025790,-0.142252,0.322349,0.099260,-0.080569,-0.047476,0.077484,0.292679,-0.117349,0.187626,-0.791256,-0.638995,0.140920,0.003863,0.050959,0.372911,-0.288149,0.767861,-0.516571,-0.387543,0.010950,-0.044171,0.010000,-0.010000
8085.017537,0.156725,0.296137,0.545515,0.232004,-0.211636,-0.023222,-0.348225,-0.053769,-0.117900,0.315596,0.225145,-0.039181,-0.043952,0.416891,0.088680,-0.155358,0.181694,-0.792418,-0.647902,0.151630,0.009714,0.039597,0.397351,-0.294818,0.771970,-0.508119,-0.372957,0.008487,-0.044163,0.010000,-0.010000
8085.037446,0.096624,0.291536,0.524665,0.219121,-0.258054,-0.019128,-0.392042,-0.071434,-0.107322,0.288309,0.198843,0.001923,-0.135022,0.450000,0.022521,-0.204044,0.187806,-0.776771,-0.687483,0.156494,0.014534,0.028086,0.399704,-0.303355,0.769279,-0.504710,-0.358675,0.007315,-0.041133,0.010000,-0.010000
8085.057457,0.023265,0.209512,0.476685,0.225685,-0.287753,-0.082003,-0.446262,-0.068002,-0.128215,0.217906,-0.017469,-0.029577,-0.121891,0.252502,-0.065312,-0.153547,0.205568,-0.770013,-0.688256,0.167689,0.018505,0.018713,0.358016,-0.274307,0.762342,-0.530760,-0.342021,0.008076,-0.037414,0.010000,-0.010000
8085.077458,-0.013959,0.126406,0.450744,0.240867,-0.336637,-0.134177,-0.491077,-0.099114,-0.159193,0.153229,-0.491649,-0.016664,0.003440,0.112513,-0.218803,-0.000009,0.210530,-0.769594,-0.666130,0.165685,0.021931,0.011219,0.298112,-0.237065,0.764946,-0.570956,-0.320262,0.010274,-0.033651,0.010000,-0.010000
8085.097497,0.022663,0.092383,0.431642,0.286339,-0.225573,-0.113312,-0.523512,-0.129980,-0.182393,0.119288,-0.552239,-0.017780,0.093504,0.040334,-0.362968,0.156207,0.209662,-0.771609,-0.639288,0.170506,0.025843,0.007363,0.264193,-0.208994,0.780853,-0.597679,-0.313564,0.013029,-0.028996,0.010000,-0.010000
8085.118155,0.103150,0.102263,0.406557,0.333722,0.029570,-0.065946,-0.510974,-0.145803,-0.183030,0.102071,-0.457540,-0.042886,0.112617,-0.090335,-0.266470,0.231481,0.189053,-0.779267,-0.637663,0.165910,0.028712,0.006371,0.232639,-0.217540,0.786835,-0.599541,-0.305463,0.015741,-0.024272,0.010000,-0.010000
8085.137431,0.136758,0.080760,0.391945,0.392552,0.162133,-0.020346,-0.466176,-0.184179,-0.191822,0.095769,-0.334605,-0.043748,0.058158,-0.203537,0.020167,0.232971,0.190334,-0.774245,-0.628023,0.164158,0.028758,0.009493,0.225137,-0.210182,0.804992,-0.588976,-0.308293,0.017946,-0.020043,0.010000,-0.010000
8085.157433,0.094974,0.038238,0.388658,0.444150,0.204552,-0.003556,-0.391963,-0.217056,-0.226746,0.120130,-0.340004,-0.097506,0.085221,-0.248379,-0.027792,0.222680,0.165866,-0.755075,-0.624953,0.150161,0.029320,0.014077,0.178961,-0.222563,0.810138,-0.582718,-0.312794,0.020214,-0.016810,0.010000,-0.010000
8085.177436,0.005169,0.003538,0.371351,0.483314,0.178200,-0.027191,-0.313500,-0.270464,-0.265831,0.137189,-0.381683,-0.162915,0.047731,-0.099280,-0.131656,0.162093,0.182122,-0.721927,-0.625194,0.145548,0.030843,0.019176,0.175126,-0.215564,0.819490,-0.559043,-0.326681,0.022629,-0.014348,0.010000,-0.010000
8085.197564,-0.056744,0.010151,0.350160,0.541378,0.186934,-0.051084,-0.291103,-0.360354,-0.303247,0.129060,-0.357921,-0.193058,0.073476,0.109226,-0.222272,0.127629,0.227070,-0.697919,-0.614977,0.155012,0.031067,0.024307,0.149617,-0.192708,0.832285,-0.566077,-0.342073,0.023981,-0.013594,0.010000,-0.010000
8085.217432,-0.081167,0.044632,0.323962,0.648740,0.114649,-0.041384,-0.319407,-0.435278,-0.343241,0.077893,-0.415527,-0.208446,0.091557,0.201279,-0.176253,0.098989,0.263017,-0.687810,-0.610183,0.165459,0.030973,0.029568,0.104070,-0.182416,0.835020,-0.593824,-0.342214,0.025080,-0.013652,0.010000,-0.010000
8085.237440,-0.098914,0.078251,0.287306,0.754342,0.001870,-0.027003,-0.389638,-0.476802,-0.379935,-0.001829,-0.569707,-0.152222,0.105195,0.117273,-0.018903,0.132308,0.268295,-0.704051,-0.587691,0.165441,0.031077,0.035111,0.066933,-0.163447,0.836592,-0.619882,-0.333213,0.026356,-0.014380,0.010000,-0.010000
8085.257414,-0.088789,0.076310,0.263008,0.876355,-0.081246,-0.025372,-0.446983,-0.482064,-0.414421,-0.027094,-0.654576,-0.057526,0.046984,0.039297,0.098765,0.165181,0.251312,-0.720499,-0.569980,0.182052,0.030877,0.039724,0.088401,-0.162813,0.837785,-0.635951,-0.340335,0.028243,-0.015667,0.010000,-0.010000
8085.277978,-0.096168,0.072138,0.241247,0.912446,-0.148043,-0.023155,-0.433271,-0.466783,-0.441106,-0.030477,-0.629059,-0.006071,-0.007171,-0.051167,0.041251,0.174334,0.243073,-0.720488,-0.551323,0.199987,0.030379,0.043480,0.097452,-0.159414,0.830462,-0.653907,-0.340666,0.030626,-0.017315,0.010000,-0.010000
8085.297690,-0.092077,0.053980,0.233285,0.938280,-0.197660,-0.015567,-0.392536,-0.466537,-0.478197,-0.030930,-0.572966,0.019424,-0.019527,-0.173317,-0.174249,0.183027,0.234386,-0.711475,-0.533096,0.218126,0.030027,0.045330,0.092879,-0.167913,0.824013,-0.661094,-0.336286,0.032826,-0.020198,0.010000,-0.010000
8085.318059,-0.084626,0.030263,0.217658,0.953360,-0.219821,-0.010987,-0.335897,-0.436877,-0.524502,-0.030991,-0.446127,0.032348,-0.051420,-0.186087,-0.350405,0.177297,0.221152,-0.698054,-0.529895,0.230910,0.029557,0.046353,0.103261,-0.196101,0.828271,-0.656490,-0.327388,0.034699,-0.023100,0.010000,-0.010000
8085.337416,-0.105463,0.046064,0.188713,0.952108,-0.240073,-0.005327,-0.244397,-0.434351,-0.559514,-0.011282,-0.284056,0.050831,-0.035462,-0.206229,-0.125598,0.155615,0.232171,-0.682815,-0.535745,0.232818,0.028703,0.046813,0.132233,-0.209624,0.852492,-0.640061,-0.325983,0.035930,-0.025141,0.010000,-0.010000
8085.357836,-0.113233,0.034225,0.165769,0.919192,-0.271232,-0.002804,-0.167358,-0.417021,-0.609391,0.005903,-0.300441,0.200277,-0.056578,-0.032198,-0.221445,0.154924,0.225405,-0.680937,-0.517864,0.243153,0.025594,0.050163,0.130717,-0.206922,0.864658,-0.637745,-0.330720,0.037364,-0.026720,0.010000,-0.010000
8085.377390,-0.407981,0.008626,0.211438,0.445495,-0.528415,-0.022805,0.238514,-0.342327,-0.444603,0.211557,-0.960889,0.444734,-0.152230,0.167070,0.008720,0.025802,0.179941,-0.618053,-0.577296,0.152572,0.019457,0.054133,-0.004029,-0.154787,0.854915,-0.681692,-0.270614,0.038046,-0.025893,0.010000,-0.010000
8085.397877,-0.594202,0.077995,0.255368,0.217259,-0.555041,0.043043,0.367983,-0.325590,-0.453057,0.375195,-1.049327,0.357826,0.115682,0.176520,-0.025676,0.090769,0.142104,-0.594524,-0.589268,0.087045,0.010771,0.057442,-0.096618,-0.144155,0.850310,-0.702576,-0.218660,0.038409,-0.021262,0.010000,-0.010000
8085.418101,-0.778695,0.357884,0.247945,0.018313,-0.411886,0.192173,0.349783,-0.281927,-0.531665,0.894710,-0.399413,-0.080391,0.397939,0.299494,0.450000,0.251870,0.068315,-0.608405,-0.555594,0.016711,0.001315,0.062100,-0.159994,-0.178221,0.840598,-0.704508,-0.200480,0.036044,-0.015300,0.010000,-0.010000
8085.437416,-0.898094,0.365371,0.270897,0.122920,-0.233573,0.173951,0.261199,-0.312450,-0.328745,1.305490,0.126389,-0.305871,0.450000,-0.034851,0.229645,0.361928,0.075856,-0.655068,-0.540987,-0.017995,-0.008395,0.064358,-0.238500,-0.174652,0.820149,-0.710525,-0.224082,0.031345,-0.007682,0.010000,-0.010000
8085.457406,-0.813708,0.069017,0.361147,0.148087,-0.194861,0.023792,0.141411,-0.196322,-0.240318,1.318362,-0.253469,-0.455878,0.450000,-0.450000,-0.450000,0.488638,0.171760,-0.782422,-0.526072,-0.016088,-0.018252,0.062662,-0.306386,-0.212938,0.773723,-0.718902,-0.280243,0.025407,0.001079,0.010000,-0.010000
8085.477370,-0.463439,0.081947,0.533647,-0.007019,-0.429234,-0.043711,-0.133655,0.180196,-0.360582,0.961383,-0.598401,-0.052537,0.450000,-0.450000,-0.430353,0.449358,0.173318,-0.858073,-0.598935,-0.019692,-0.025359,0.059614,-0.156181,-0.253303,0.743843,-0.679538,-0.295240,0.023165,0.007807,0.010000,-0.010000
8085.497418,-0.226116,0.576791,0.596565,-0.027789,-0.513648,0.248312,-0.229026,0.131468,-0.277713,0.787471,-0.603931,-0.066062,-0.069622,-0.392026,0.450000,0.159291,0.139573,-0.854680,-0.701654,-0.027450,-0.029597,0.056720,0.163022,-0.222145,0.742674,-0.593147,-0.318776,0.022618,0.009647,0.010000,-0.010000
8085.518684,-0.041571,0.563462,0.540295,0.123664,-0.087601,0.283749,-0.318077,-0.033706,-0.197779,0.563192,-0.393187,0.009618,-0.078331,0.450000,0.450000,-0.056989,0.147460,-0.842202,-0.706871,0.010236,-0.025122,0.055988,0.278407,-0.212390,0.749842,-0.561153,-0.307640,0.024273,-0.003279,0.010000,-0.010000
8085.537411,0.308071,0.517085,0.434029,0.317023,0.051187,0.315350,-0.566035,-0.060828,-0.173419,0.255746,-0.239047,0.048805,-0.169788,0.450000,0.450000,-0.241797,0.165632,-0.839526,-0.715780,0.007093,-0.016943,0.057569,0.357963,-0.269421,0.751491,-0.509506,-0.314265,0.025701,-0.018735,0.010000,-0.010000
8085.557448,0.350361,0.505046,0.374208,0.462609,-0.099399,0.315191,-0.652385,-0.122196,-0.149390,0.190632,0.003995,0.016497,-0.159059,0.450000,0.450000,-0.308997,0.136064,-0.814828,-0.734013,0.032486,-0.007149,0.060758,0.461514,-0.267484,0.775522,-0.473681,-0.304997,0.026531,-0.033679,0.010000,-0.010000
8085.577469,0.219244,0.284437,0.363035,0.505326,0.052615,0.245900,-0.492531,-0.158882,-0.122245,0.248052,0.292409,-0.010994,-0.241151,0.055861,0.420869,-0.347997,0.194522,-0.777165,-0.753343,0.064745,0.001955,0.062236,0.567775,-0.195161,0.815052,-0.477193,-0.297820,0.024690,-0.046699,0.010000,-0.010000
8085.597418,0.049120,0.050559,0.381716,0.543910,0.178732,0.061656,-0.248739,-0.300436,-0.148814,0.266389,0.331029,0.006999,-0.182532,-0.307440,-0.450000,-0.314790,0.289978,-0.757816,-0.759123,0.070402,0.010784,0.063627,0.652481,-0.091623,0.865754,-0.498413,-0.275076,0.022713,-0.056044,0.010000,-0.010000
8085.617596,-0.006624,-0.000618,0.362820,0.481600,0.219269,-0.015625,-0.119698,-0.382141,-0.195827,0.299955,0.336200,0.023626,-0.032790,-0.450000,-0.450000,-0.189799,0.343775,-0.763279,-0.729886,0.051557,0.019467,0.066063,0.565096,-0.072847,0.887581,-0.535519,-0.248451,0.022372,-0.058100,0.010000,-0.010000
8085.637403,0.014232,0.037829,0.345849,0.418310,0.217759,-0.061255,-0.033032,-0.294591,-0.240702,0.331661,0.336893,0.102451,0.037611,-0.450000,-0.450000,-0.011711,0.268388,-0.776802,-0.688976,0.013468,0.024312,0.070186,0.428925,-0.121135,0.873463,-0.539928,-0.221994,0.022172,-0.060151,0.010000,-0.010000
8085.657514,0.016424,0.062458,0.346853,0.409411,0.189050,-0.099452,0.004146,-0.216862,-0.238338,0.322540,0.336986,0.145471,0.069646,-0.299215,-0.450000,0.122343,0.243708,-0.775956,-0.634662,-0.040748,0.025861,0.075580,0.288364,-0.161206,0.836389,-0.566619,-0.221493,0.021796,-0.063533,0.010000,-0.010000
8085.677398,-0.005520,0.054191,0.329096,0.436211,0.156199,-0.112377,-0.000900,-0.180349,-0.229072,0.303283,0.336998,0.096954,0.114798,-0.145644,-0.024712,0.200836,0.289762,-0.767292,-0.574461,-0.071964,0.027925,0.084467,0.116275,-0.159354,0.808453,-0.590708,-0.223779,0.023872,-0.067865,0.010000,-0.010000
